Geo,Year,PkgSpacesPerSFDU,PkgSpacesPerMFDU,PkgSpacesPerGQ,PropNonWrkTripPay,PropWkrPay,PropCashOut,PkgCost.2010
530610524022,2018,2,0.5,0.5,0,0,0,0.0
530610524023,2018,2,0.5,0.5,0,0,0,0.0
530610525021,2018,2,0.5,0.5,0,0,0,0.0
530610525022,2018,2,0.5,0.5,0,0,0,0.0
530610525023,2018,2,0.5,0.5,0,0,0,0.0
530610525024,2018,2,0.5,0.5,0,0,0,0.0
530610525041,2018,2,0.5,0.5,0,0,0,0.0
530610525042,2018,2,0.5,0.5,0,0,0,0.0
530610525051,2018,2,0.5,0.5,0,0,0,0.0
530610525052,2018,2,0.5,0.5,0,0,0,0.0
530610525053,2018,2,0.5,0.5,0,0,0,0.0
530610525054,2018,2,0.5,0.5,0,0,0,0.0
530610525061,2018,2,0.5,0.5,0,0,0,0.0
530610525062,2018,2,0.5,0.5,0,0,0,0.0
530610525063,2018,2,0.5,0.5,0,0,0,0.0
530610526031,2018,2,0.5,0.5,0,0,0,0.0
530610526032,2018,2,0.5,0.5,0,0,0,0.0
530610526041,2018,2,0.5,0.5,0,0,0,0.0
530610526042,2018,2,0.5,0.5,0,0,0,0.0
530610526043,2018,2,0.5,0.5,0,0,0,0.0
530610526051,2018,2,0.5,0.5,0,0,0,0.0
530610526052,2018,2,0.5,0.5,0,0,0,0.0
530610526053,2018,2,0.5,0.5,0,0,0,0.0
530610526054,2018,2,0.5,0.5,0,0,0,0.0
530610526061,2018,2,0.5,0.5,0,0,0,0.0
530610526062,2018,2,0.5,0.5,0,0,0,0.0
530610526063,2018,2,0.5,0.5,0,0,0,0.0
530610526071,2018,2,0.5,0.5,0,0,0,0.0
530610526072,2018,2,0.5,0.5,0,0,0,0.0
530610526073,2018,2,0.5,0.5,0,0,0,0.0
530610526074,2018,2,0.5,0.5,0,0,0,0.0
530610527011,2018,2,0.5,0.5,0,0,0,0.0
530610527061,2018,2,0.5,0.5,0,0,0,0.0
530610527062,2018,2,0.5,0.5,0,0,0,0.0
530610527063,2018,2,0.5,0.5,0,0,0,0.0
530610527064,2018,2,0.5,0.5,0,0,0,0.0
530610527071,2018,2,0.5,0.5,0,0,0,0.0
530610527072,2018,2,0.5,0.5,0,0,0,0.0
530610527073,2018,2,0.5,0.5,0,0,0,0.0
530610527081,2018,2,0.5,0.5,0,0,0,0.0
530610527082,2018,2,0.5,0.5,0,0,0,0.0
530610527083,2018,2,0.5,0.5,0,0,0,0.0
530610527084,2018,2,0.5,0.5,0,0,0,0.0
530610527091,2018,2,0.5,0.5,0,0,0,0.0
530610527092,2018,2,0.5,0.5,0,0,0,0.0
530610527101,2018,2,0.5,0.5,0,0,0,0.0
530610527102,2018,2,0.5,0.5,0,0,0,0.0
530610527103,2018,2,0.5,0.5,0,0,0,0.0
530610527111,2018,2,0.5,0.5,0,0,0,0.0
530610527112,2018,2,0.5,0.5,0,0,0,0.0
530610527113,2018,2,0.5,0.5,0,0,0,0.0
530610528031,2018,2,0.5,0.5,0,0,0,0.0
530610528032,2018,2,0.5,0.5,0,0,0,0.0
530610528033,2018,2,0.5,0.5,0,0,0,0.0
530610528034,2018,2,0.5,0.5,0,0,0,0.0
530610528035,2018,2,0.5,0.5,0,0,0,0.0
530610528051,2018,2,0.5,0.5,0,0,0,0.0
530610528052,2018,2,0.5,0.5,0,0,0,0.0
530610528053,2018,2,0.5,0.5,0,0,0,0.0
530610528071,2018,2,0.5,0.5,0,0,0,0.0
530610528072,2018,2,0.5,0.5,0,0,0,0.0
530610528073,2018,2,0.5,0.5,0,0,0,0.0
530610528081,2018,2,0.5,0.5,0,0,0,0.0
530610528082,2018,2,0.5,0.5,0,0,0,0.0
530610528083,2018,2,0.5,0.5,0,0,0,0.0
530610528091,2018,2,0.5,0.5,0,0,0,0.0
530610528092,2018,2,0.5,0.5,0,0,0,0.0
530610528093,2018,2,0.5,0.5,0,0,0,0.0
530610528101,2018,2,0.5,0.5,0,0,0,0.0
530610528102,2018,2,0.5,0.5,0,0,0,0.0
530610528103,2018,2,0.5,0.5,0,0,0,0.0
530610529031,2018,2,0.5,0.5,0,0,0,0.0
530610529032,2018,2,0.5,0.5,0,0,0,0.0
530610529033,2018,2,0.5,0.5,0,0,0,0.0
530610529041,2018,2,0.5,0.5,0,0,0,0.0
530610529042,2018,2,0.5,0.5,0,0,0,0.0
530610529043,2018,2,0.5,0.5,0,0,0,0.0
530610529044,2018,2,0.5,0.5,0,0,0,0.0
530610529051,2018,2,0.5,0.5,0,0,0,0.0
530610529052,2018,2,0.5,0.5,0,0,0,0.0
530610529053,2018,2,0.5,0.5,0,0,0,0.0
530610529061,2018,2,0.5,0.5,0,0,0,0.0
530610529062,2018,2,0.5,0.5,0,0,0,0.0
530610529063,2018,2,0.5,0.5,0,0,0,0.0
530610531011,2018,2,0.5,0.5,0,0,0,0.0
530610531012,2018,2,0.5,0.5,0,0,0,0.0
530610531013,2018,2,0.5,0.5,0,0,0,0.0
530610531021,2018,2,0.5,0.5,0,0,0,0.0
530610531022,2018,2,0.5,0.5,0,0,0,0.0
530610531023,2018,2,0.5,0.5,0,0,0,0.0
530610531024,2018,2,0.5,0.5,0,0,0,0.0
530610532011,2018,2,0.5,0.5,0,0,0,0.0
530610532012,2018,2,0.5,0.5,0,0,0,0.0
530610532013,2018,2,0.5,0.5,0,0,0,0.0
530610532021,2018,2,0.5,0.5,0,0,0,0.0
530610532022,2018,2,0.5,0.5,0,0,0,0.0
530610532023,2018,2,0.5,0.5,0,0,0,0.0
530610533011,2018,2,0.5,0.5,0,0,0,0.0
530610533012,2018,2,0.5,0.5,0,0,0,0.0
530610533013,2018,2,0.5,0.5,0,0,0,0.0
530610533014,2018,2,0.5,0.5,0,0,0,0.0
530610533015,2018,2,0.5,0.5,0,0,0,0.0
530610533021,2018,2,0.5,0.5,0,0,0,0.0
530610533022,2018,2,0.5,0.5,0,0,0,0.0
530610533023,2018,2,0.5,0.5,0,0,0,0.0
530610533024,2018,2,0.5,0.5,0,0,0,0.0
530610533025,2018,2,0.5,0.5,0,0,0,0.0
530610534001,2018,2,0.5,0.5,0,0,0,0.0
530610534002,2018,2,0.5,0.5,0,0,0,0.0
530610534003,2018,2,0.5,0.5,0,0,0,0.0
530610534004,2018,2,0.5,0.5,0,0,0,0.0
530610535051,2018,2,0.5,0.5,0,0,0,0.0
530610535052,2018,2,0.5,0.5,0,0,0,0.0
530610535053,2018,2,0.5,0.5,0,0,0,0.0
530610535054,2018,2,0.5,0.5,0,0,0,0.0
530610535061,2018,2,0.5,0.5,0,0,0,0.0
530610535062,2018,2,0.5,0.5,0,0,0,0.0
530610535063,2018,2,0.5,0.5,0,0,0,0.0
530610535064,2018,2,0.5,0.5,0,0,0,0.0
530610535071,2018,2,0.5,0.5,0,0,0,0.0
530610535072,2018,2,0.5,0.5,0,0,0,0.0
530610535073,2018,2,0.5,0.5,0,0,0,0.0
530610535074,2018,2,0.5,0.5,0,0,0,0.0
530610535081,2018,2,0.5,0.5,0,0,0,0.0
530610535082,2018,2,0.5,0.5,0,0,0,0.0
530610535091,2018,2,0.5,0.5,0,0,0,0.0
530610535092,2018,2,0.5,0.5,0,0,0,0.0
530610535093,2018,2,0.5,0.5,0,0,0,0.0
530610535101,2018,2,0.5,0.5,0,0,0,0.0
530610535102,2018,2,0.5,0.5,0,0,0,0.0
530610535103,2018,2,0.5,0.5,0,0,0,0.0
530610535111,2018,2,0.5,0.5,0,0,0,0.0
530610535112,2018,2,0.5,0.5,0,0,0,0.0
530610535113,2018,2,0.5,0.5,0,0,0,0.0
530610536031,2018,2,0.5,0.5,0,0,0,0.0
530610536032,2018,2,0.5,0.5,0,0,0,0.0
530610536033,2018,2,0.5,0.5,0,0,0,0.0
530610536041,2018,2,0.5,0.5,0,0,0,0.0
530610536042,2018,2,0.5,0.5,0,0,0,0.0
530610536043,2018,2,0.5,0.5,0,0,0,0.0
530610536051,2018,2,0.5,0.5,0,0,0,0.0
530610536052,2018,2,0.5,0.5,0,0,0,0.0
530610536061,2018,2,0.5,0.5,0,0,0,0.0
530610536062,2018,2,0.5,0.5,0,0,0,0.0
530610536063,2018,2,0.5,0.5,0,0,0,0.0
530610537001,2018,2,0.5,0.5,0,0,0,0.0
530610537002,2018,2,0.5,0.5,0,0,0,0.0
530610538011,2018,2,0.5,0.5,0,0,0,0.0
530610538012,2018,2,0.5,0.5,0,0,0,0.0
530610538013,2018,2,0.5,0.5,0,0,0,0.0
530610538021,2018,2,0.5,0.5,0,0,0,0.0
530610538022,2018,2,0.5,0.5,0,0,0,0.0
530610538023,2018,2,0.5,0.5,0,0,0,0.0
530610538024,2018,2,0.5,0.5,0,0,0,0.0
530610538031,2018,2,0.5,0.5,0,0,0,0.0
530610538032,2018,2,0.5,0.5,0,0,0,0.0
530610538033,2018,2,0.5,0.5,0,0,0,0.0
530610538034,2018,2,0.5,0.5,0,0,0,0.0
530619400011,2018,2,0.5,0.5,0,0,0,0.0
530619400012,2018,2,0.5,0.5,0,0,0,0.0
530619400013,2018,2,0.5,0.5,0,0,0,0.0
530619400014,2018,2,0.5,0.5,0,0,0,0.0
530619400015,2018,2,0.5,0.5,0,0,0,0.0
530619400021,2018,2,0.5,0.5,0,0,0,0.0
530619400022,2018,2,0.5,0.5,0,0,0,0.0
530619400023,2018,2,0.5,0.5,0,0,0,0.0
530619900020,2018,2,0.5,0.5,0,0,0,0.0
530619901000,2018,2,0.5,0.5,0,0,0,0.0
530330001011,2050,2,0.5,0.5,0,0,0,0.0
530330001012,2050,2,0.5,0.5,0,0,0,0.0
530330001013,2050,2,0.5,0.5,0,0,0,0.0
530330001021,2050,2,0.5,0.5,0,0,0,0.0
530330001022,2050,2,0.5,0.5,0,0,0,0.0
530330001023,2050,2,0.5,0.5,0,0,0,0.0
530330002011,2050,2,0.5,0.5,0,0,0,0.0
530330002012,2050,2,0.5,0.5,0,0,0,0.0
530330002013,2050,2,0.5,0.5,0,0,0,0.0
530330002021,2050,2,0.5,0.5,0,0,0,0.0
530330002022,2050,2,0.5,0.5,0,0,0,0.0
530330002023,2050,2,0.5,0.5,0,0,0,0.0
530330003001,2050,2,0.5,0.5,0,0,0,0.0
530330003002,2050,2,0.5,0.5,0,0,0,0.0
530330004021,2050,2,0.5,0.5,0,0,0,0.0
530330004022,2050,2,0.5,0.5,0,0,0,0.0
530330004023,2050,2,0.5,0.5,0,0,0,0.0
530330004024,2050,2,0.5,0.5,0,0,0,0.0
530330004031,2050,2,0.5,0.5,0,0,0,0.0
530330004032,2050,2,0.5,0.5,0,0,0,0.0
530330004041,2050,2,0.5,0.5,0,0,0,0.0
530330004042,2050,2,0.5,0.5,0,0,0,0.0
530330004043,2050,2,0.5,0.5,0,0,0,0.0
530330005001,2050,2,0.5,0.5,0,0,0,0.0
530330005002,2050,2,0.5,0.5,0,0,0,0.0
530330006011,2050,2,0.5,0.5,0,0,0,0.0
530330006012,2050,2,0.5,0.5,0,0,0,0.0
530330006013,2050,2,0.5,0.5,0,0,0,0.0
530330006021,2050,2,0.5,0.5,0,0,0,0.0
530330006022,2050,2,0.5,0.5,0,0,0,0.0
530330006023,2050,2,0.5,0.5,0,0,0,0.0
530330007001,2050,2,0.5,0.5,0,0,0,0.0
530330007002,2050,2,0.5,0.5,0,0,0,0.0
530330007003,2050,2,0.5,0.5,0,0,0,0.0
530330007004,2050,2,0.5,0.5,0,0,0,0.0
530330008001,2050,2,0.5,0.5,0,0,0,0.0
530330008002,2050,2,0.5,0.5,0,0,0,0.0
530330009001,2050,2,0.5,0.5,0,0,0,0.0
530330009002,2050,2,0.5,0.5,0,0,0,0.0
530330010001,2050,2,0.5,0.5,0,0,0,0.0
530330010002,2050,2,0.5,0.5,0,0,0,0.0
530330011001,2050,2,0.5,0.5,0,0,0,0.0
530330011002,2050,2,0.5,0.5,0,0,0,0.0
530330012011,2050,2,0.5,0.5,0,0,0,0.0
530330012012,2050,2,0.5,0.5,0,0,0,0.0
530330012013,2050,2,0.5,0.5,0,0,0,0.0
530330012021,2050,2,0.5,0.5,0,0,0,0.0
530330012022,2050,2,0.5,0.5,0,0,0,0.0
530330012023,2050,2,0.5,0.5,0,0,0,0.0
530330013001,2050,2,0.5,0.5,0,0,0,0.0
530330013002,2050,2,0.5,0.5,0,0,0,0.0
530330013003,2050,2,0.5,0.5,0,0,0,0.0
530330014001,2050,2,0.5,0.5,0,0,0,0.0
530330014002,2050,2,0.5,0.5,0,0,0,0.0
530330014003,2050,2,0.5,0.5,0,0,0,0.0
530330014004,2050,2,0.5,0.5,0,0,0,0.0
530330015001,2050,2,0.5,0.5,0,0,0,0.0
530330015002,2050,2,0.5,0.5,0,0,0,0.0
530330016001,2050,2,0.5,0.5,0,0,0,0.0
530330016002,2050,2,0.5,0.5,0,0,0,0.0
530330016003,2050,2,0.5,0.5,0,0,0,0.0
530330017011,2050,2,0.5,0.5,0,0,0,0.0
530330017012,2050,2,0.5,0.5,0,0,0,0.0
530330017013,2050,2,0.5,0.5,0,0,0,0.0
530330017021,2050,2,0.5,0.5,0,0,0,0.0
530330017022,2050,2,0.5,0.5,0,0,0,0.0
530330017023,2050,2,0.5,0.5,0,0,0,0.0
530330017024,2050,2,0.5,0.5,0,0,0,0.0
530330018001,2050,2,0.5,0.5,0,0,0,0.0
530330018002,2050,2,0.5,0.5,0,0,0,0.0
530330018003,2050,2,0.5,0.5,0,0,0,0.0
530330019001,2050,2,0.5,0.5,0,0,0,0.0
530330019002,2050,2,0.5,0.5,0,0,0,0.0
530330019003,2050,2,0.5,0.5,0,0,0,0.0
530330019004,2050,2,0.5,0.5,0,0,0,0.0
530330020001,2050,2,0.5,0.5,0,0,0,0.0
530330020002,2050,2,0.5,0.5,0,0,0,0.0
530330020003,2050,2,0.5,0.5,0,0,0,0.0
530330021001,2050,2,0.5,0.5,0,0,0,0.0
530330021002,2050,2,0.5,0.5,0,0,0,0.0
530330021003,2050,2,0.5,0.5,0,0,0,0.0
530330022001,2050,2,0.5,0.5,0,0,0,0.0
530330022002,2050,2,0.5,0.5,0,0,0,0.0
530330022003,2050,2,0.5,0.5,0,0,0,0.0
530330022004,2050,2,0.5,0.5,0,0,0,0.0
530330024001,2050,2,0.5,0.5,0,0,0,0.0
530330024002,2050,2,0.5,0.5,0,0,0,0.0
530330025001,2050,2,0.5,0.5,0,0,0,0.0
530330025002,2050,2,0.5,0.5,0,0,0,0.0
530330026001,2050,2,0.5,0.5,0,0,0,0.0
530330026002,2050,2,0.5,0.5,0,0,0,0.0
530330026003,2050,2,0.5,0.5,0,0,0,0.0
530330026004,2050,2,0.5,0.5,0,0,0,0.0
530330027001,2050,2,0.5,0.5,0,0,0,0.0
530330027002,2050,2,0.5,0.5,0,0,0,0.0
530330027003,2050,2,0.5,0.5,0,0,0,0.0
530330027004,2050,2,0.5,0.5,0,0,0,0.0
530330028001,2050,2,0.5,0.5,0,0,0,0.0
530330028002,2050,2,0.5,0.5,0,0,0,0.0
530330028003,2050,2,0.5,0.5,0,0,0,0.0
530330028004,2050,2,0.5,0.5,0,0,0,0.0
530330029001,2050,2,0.5,0.5,0,0,0,0.0
530330029002,2050,2,0.5,0.5,0,0,0,0.0
530330029003,2050,2,0.5,0.5,0,0,0,0.0
530330030001,2050,2,0.5,0.5,0,0,0,0.0
530330030002,2050,2,0.5,0.5,0,0,0,0.0
530330030003,2050,2,0.5,0.5,0,0,0,0.0
530330030004,2050,2,0.5,0.5,0,0,0,0.0
530330031001,2050,2,0.5,0.5,0,0,0,0.0
530330031002,2050,2,0.5,0.5,0,0,0,0.0
530330031003,2050,2,0.5,0.5,0,0,0,0.0
530330031004,2050,2,0.5,0.5,0,0,0,0.0
530330031005,2050,2,0.5,0.5,0,0,0,0.0
530330032011,2050,2,0.5,0.5,0,0,0,0.0
530330032012,2050,2,0.5,0.5,0,0,0,0.0
530330032013,2050,2,0.5,0.5,0,0,0,0.0
530330032021,2050,2,0.5,0.5,0,0,0,0.0
530330032022,2050,2,0.5,0.5,0,0,0,0.0
530330032023,2050,2,0.5,0.5,0,0,0,0.0
530330033011,2050,2,0.5,0.5,0,0,0,0.0
530330033012,2050,2,0.5,0.5,0,0,0,0.0
530330033013,2050,2,0.5,0.5,0,0,0,0.0
530330033021,2050,2,0.5,0.5,0,0,0,0.0
530330033022,2050,2,0.5,0.5,0,0,0,0.0
530330033023,2050,2,0.5,0.5,0,0,0,0.0
530330034001,2050,2,0.5,0.5,0,0,0,0.0
530330034002,2050,2,0.5,0.5,0,0,0,0.0
530330034003,2050,2,0.5,0.5,0,0,0,0.0
530330035001,2050,2,0.5,0.5,0,0,0,0.0
530330035002,2050,2,0.5,0.5,0,0,0,0.0
530330035003,2050,2,0.5,0.5,0,0,0,0.0
530330036011,2050,2,0.5,0.5,0,0,0,0.0
530330036012,2050,2,0.5,0.5,0,0,0,0.0
530330036013,2050,2,0.5,0.5,0,0,0,0.0
530330036021,2050,2,0.5,0.5,0,0,0,0.0
530330036022,2050,2,0.5,0.5,0,0,0,0.0
530330036023,2050,2,0.5,0.5,0,0,0,0.0
530330038001,2050,2,0.5,0.5,0,0,0,0.0
530330038002,2050,2,0.5,0.5,0,0,0,0.0
530330039001,2050,2,0.5,0.5,0,0,0,0.0
530330039002,2050,2,0.5,0.5,0,0,0,0.0
530330040001,2050,2,0.5,0.5,0,0,0,0.0
530330040002,2050,2,0.5,0.5,0,0,0,0.0
530330041011,2050,2,0.5,0.5,0,0,0,0.0
530330041012,2050,2,0.5,0.5,0,0,0,0.0
530330041013,2050,2,0.5,0.5,1,1,0,0.03763440860215054
530330041021,2050,2,0.5,0.5,0,0,0,0.0
530330041022,2050,2,0.5,0.5,0,0,0,0.0
530330041023,2050,2,0.5,0.5,0,0,0,0.0
530330042011,2050,2,0.5,0.5,0,0,0,0.0
530330042012,2050,2,0.5,0.5,0,0,0,0.0
530330042013,2050,2,0.5,0.5,0,0,0,0.0
530330042021,2050,2,0.5,0.5,0,0,0,0.0
530330042022,2050,2,0.5,0.5,0,0,0,0.0
530330042023,2050,2,0.5,0.5,0,0,0,0.0
530330043011,2050,2,0.5,0.5,1,1,0,0.14201183431952663
530330043012,2050,2,0.5,0.5,0,0,0,0.0
530330043013,2050,2,0.5,0.5,0,0,0,0.0
530330043021,2050,2,0.5,0.5,0,0,0,0.0
530330043022,2050,2,0.5,0.5,0,0,0,0.0
530330043023,2050,2,0.5,0.5,1,1,0,0.07874015748031496
530330044011,2050,2,0.5,0.5,0,0,0,0.0
530330044012,2050,2,0.5,0.5,0,0,0,0.0
530330044013,2050,2,0.5,0.5,0,0,0,0.0
530330044021,2050,2,0.5,0.5,0,0,0,0.0
530330044022,2050,2,0.5,0.5,0,0,0,0.0
530330044023,2050,2,0.5,0.5,1,1,0,0.05434782608695652
530330045001,2050,2,0.5,0.5,0,0,0,0.0
530330045002,2050,2,0.5,0.5,0,0,0,0.0
530330046001,2050,2,0.5,0.5,0,0,0,0.0
530330046002,2050,2,0.5,0.5,0,0,0,0.0
530330046003,2050,2,0.5,0.5,0,0,0,0.0
530330047011,2050,2,0.5,0.5,0,0,0,0.0
530330047012,2050,2,0.5,0.5,0,0,0,0.0
530330047013,2050,2,0.5,0.5,0,0,0,0.0
530330047021,2050,2,0.5,0.5,0,0,0,0.0
530330047022,2050,2,0.5,0.5,0,0,0,0.0
530330047023,2050,2,0.5,0.5,0,0,0,0.0
530330047031,2050,2,0.5,0.5,0,0,0,0.0
530330047032,2050,2,0.5,0.5,0,0,0,0.0
530330047033,2050,2,0.5,0.5,0,0,0,0.0
530330048001,2050,2,0.5,0.5,0,0,0,0.0
530330048002,2050,2,0.5,0.5,0,0,0,0.0
530330048003,2050,2,0.5,0.5,0,0,0,0.0
530330048004,2050,2,0.5,0.5,0,0,0,0.0
530330049011,2050,2,0.5,0.5,0,0,0,0.0
530330049012,2050,2,0.5,0.5,0,0,0,0.0
530330049013,2050,2,0.5,0.5,0,0,0,0.0
530330049021,2050,2,0.5,0.5,0,0,0,0.0
530330049022,2050,2,0.5,0.5,0,0,0,0.0
530330050001,2050,2,0.5,0.5,0,0,0,0.0
530330050002,2050,2,0.5,0.5,0,0,0,0.0
530330050003,2050,2,0.5,0.5,0,0,0,0.0
530330051001,2050,2,0.5,0.5,0,0,0,0.0
530330051002,2050,2,0.5,0.5,0,0,0,0.0
530330051003,2050,2,0.5,0.5,0,0,0,0.0
530330052011,2050,2,0.5,0.5,0,0,0,0.0
530330052012,2050,2,0.5,0.5,0,0,0,0.0
530330052013,2050,2,0.5,0.5,1,1,0,0.39090909090909093
530330052021,2050,2,0.5,0.5,1,1,0,0.21428571428571427
530330052022,2050,2,0.5,0.5,1,1,0,0.1923076923076923
530330052023,2050,2,0.5,0.5,1,1,0,0.46511627906976744
530330053031,2050,2,0.5,0.5,1,1,0,4.190476190476191
530330053032,2050,2,0.5,0.5,1,1,0,9.444444444444445
530330053041,2050,2,0.5,0.5,0,0,0,0.0
530330053042,2050,2,0.5,0.5,1,1,0,2.142857142857143
530330053051,2050,2,0.5,0.5,1,1,0,0.8762886597938144
530330053052,2050,2,0.5,0.5,1,1,0,1.0338983050847457
530330053061,2050,2,0.5,0.5,1,1,0,0.5333333333333333
530330053062,2050,2,0.5,0.5,1,1,0,1.1590909090909092
530330053071,2050,2,0.5,0.5,0,0,0,0.0
530330053072,2050,2,0.5,0.5,0,0,0,0.0
530330053073,2050,2,0.5,0.5,0,0,0,0.0
530330054011,2050,2,0.5,0.5,0,0,0,0.0
530330054012,2050,2,0.5,0.5,0,0,0,0.0
530330054013,2050,2,0.5,0.5,0,0,0,0.0
530330054021,2050,2,0.5,0.5,0,0,0,0.0
530330054022,2050,2,0.5,0.5,0,0,0,0.0
530330054023,2050,2,0.5,0.5,0,0,0,0.0
530330056001,2050,2,0.5,0.5,0,0,0,0.0
530330056002,2050,2,0.5,0.5,0,0,0,0.0
530330056003,2050,2,0.5,0.5,0,0,0,0.0
530330056004,2050,2,0.5,0.5,0,0,0,0.0
530330056005,2050,2,0.5,0.5,0,0,0,0.0
530330057001,2050,2,0.5,0.5,0,0,0,0.0
530330057002,2050,2,0.5,0.5,0,0,0,0.0
530330057003,2050,2,0.5,0.5,0,0,0,0.0
530330057004,2050,2,0.5,0.5,0,0,0,0.0
530330057005,2050,2,0.5,0.5,0,0,0,0.0
530330058011,2050,2,0.5,0.5,0,0,0,0.0
530330058012,2050,2,0.5,0.5,0,0,0,0.0
530330058013,2050,2,0.5,0.5,0,0,0,0.0
530330058014,2050,2,0.5,0.5,0,0,0,0.0
530330058031,2050,2,0.5,0.5,0,0,0,0.0
530330058032,2050,2,0.5,0.5,0,0,0,0.0
530330058041,2050,2,0.5,0.5,0,0,0,0.0
530330058042,2050,2,0.5,0.5,0,0,0,0.0
530330059011,2050,2,0.5,0.5,0,0,0,0.0
530330059012,2050,2,0.5,0.5,0,0,0,0.0
530330059013,2050,2,0.5,0.5,0,0,0,0.0
530330059021,2050,2,0.5,0.5,0,0,0,0.0
530330059022,2050,2,0.5,0.5,0,0,0,0.0
530330059023,2050,2,0.5,0.5,0,0,0,0.0
530330060001,2050,2,0.5,0.5,0,0,0,0.0
530330060002,2050,2,0.5,0.5,0,0,0,0.0
530330060003,2050,2,0.5,0.5,0,0,0,0.0
530330060004,2050,2,0.5,0.5,0,0,0,0.0
530330061001,2050,2,0.5,0.5,0,0,0,0.0
530330061002,2050,2,0.5,0.5,0,0,0,0.0
530330061003,2050,2,0.5,0.5,0,0,0,0.0
530330061004,2050,2,0.5,0.5,0,0,0,0.0
530330061005,2050,2,0.5,0.5,0,0,0,0.0
530330062001,2050,2,0.5,0.5,0,0,0,0.0
530330062002,2050,2,0.5,0.5,0,0,0,0.0
530330062003,2050,2,0.5,0.5,0,0,0,0.0
530330063001,2050,2,0.5,0.5,0,0,0,0.0
530330063002,2050,2,0.5,0.5,0,0,0,0.0
530330063003,2050,2,0.5,0.5,0,0,0,0.0
530330063004,2050,2,0.5,0.5,0,0,0,0.0
530330064001,2050,2,0.5,0.5,0,0,0,0.0
530330064002,2050,2,0.5,0.5,0,0,0,0.0
530330064003,2050,2,0.5,0.5,0,0,0,0.0
530330065001,2050,2,0.5,0.5,0,0,0,0.0
530330065002,2050,2,0.5,0.5,0,0,0,0.0
530330065003,2050,2,0.5,0.5,0,0,0,0.0
530330066001,2050,2,0.5,0.5,0,0,0,0.0
530330066002,2050,2,0.5,0.5,0,0,0,0.0
530330066003,2050,2,0.5,0.5,0,0,0,0.0
530330067011,2050,2,0.5,0.5,0,0,0,0.0
530330067012,2050,2,0.5,0.5,0,0,0,0.0
530330067013,2050,2,0.5,0.5,0,0,0,0.0
530330067021,2050,2,0.5,0.5,0,0,0,0.0
530330067022,2050,2,0.5,0.5,0,0,0,0.0
530330067023,2050,2,0.5,0.5,0,0,0,0.0
530330067031,2050,2,0.5,0.5,0,0,0,0.0
530330067032,2050,2,0.5,0.5,0,0,0,0.0
530330067033,2050,2,0.5,0.5,0,0,0,0.0
530330068001,2050,2,0.5,0.5,0,0,0,0.0
530330068002,2050,2,0.5,0.5,0,0,0,0.0
530330068003,2050,2,0.5,0.5,0,0,0,0.0
530330069001,2050,2,0.5,0.5,0,0,0,0.0
530330069002,2050,2,0.5,0.5,0,0,0,0.0
530330069003,2050,2,0.5,0.5,0,0,0,0.0
530330070011,2050,2,0.5,0.5,0,0,0,0.0
530330070012,2050,2,0.5,0.5,0,0,0,0.0
530330070013,2050,2,0.5,0.5,1,1,0,1.2432432432432432
530330070021,2050,2,0.5,0.5,0,0,0,0.0
530330070022,2050,2,0.5,0.5,0,0,0,0.0
530330070023,2050,2,0.5,0.5,1,1,0,1.0220588235294117
530330071011,2050,2,0.5,0.5,1,1,0,2.573529411764706
530330071012,2050,2,0.5,0.5,1,1,0,3.4909090909090907
530330071021,2050,2,0.5,0.5,1,1,0,1.1136363636363635
530330071022,2050,2,0.5,0.5,1,1,0,0.7727272727272727
530330072011,2050,2,0.5,0.5,1,1,0,1.72
530330072012,2050,2,0.5,0.5,1,1,0,3.8181818181818183
530330072013,2050,2,0.5,0.5,1,1,0,2.1666666666666665
530330072021,2050,2,0.5,0.5,1,1,0,2.605263157894737
530330072022,2050,2,0.5,0.5,1,1,0,5.733333333333333
530330072023,2050,2,0.5,0.5,1,1,0,4.111111111111111
530330072031,2050,2,0.5,0.5,1,1,0,2.4615384615384617
530330072032,2050,2,0.5,0.5,1,1,0,7.483870967741935
530330073011,2050,2,0.5,0.5,1,1,0,3.5675675675675675
530330073012,2050,2,0.5,0.5,0,0,0,0.0
530330073013,2050,2,0.5,0.5,1,1,0,2.375
530330073021,2050,2,0.5,0.5,1,1,0,9.35483870967742
530330073022,2050,2,0.5,0.5,1,1,0,4.243243243243243
530330073023,2050,2,0.5,0.5,1,1,0,2.95
530330073031,2050,2,0.5,0.5,1,1,0,3.2448979591836733
530330073032,2050,2,0.5,0.5,1,1,0,0.8333333333333333
530330073033,2050,2,0.5,0.5,1,1,0,5.91304347826087
530330074031,2050,2,0.5,0.5,0,0,0,0.0
530330074032,2050,2,0.5,0.5,0,0,0,0.0
530330074041,2050,2,0.5,0.5,0,0,0,0.0
530330074042,2050,2,0.5,0.5,0,0,0,0.0
530330074051,2050,2,0.5,0.5,0,0,0,0.0
530330074052,2050,2,0.5,0.5,0,0,0,0.0
530330074061,2050,2,0.5,0.5,0,0,0,0.0
530330074062,2050,2,0.5,0.5,0,0,0,0.0
530330075011,2050,2,0.5,0.5,0,0,0,0.0
530330075012,2050,2,0.5,0.5,0,0,0,0.0
530330075013,2050,2,0.5,0.5,0,0,0,0.0
530330075021,2050,2,0.5,0.5,0,0,0,0.0
530330075022,2050,2,0.5,0.5,0,0,0,0.0
