Geo,D3bpo4,Year
530539400053,13.0,2018
530539400054,6.0,2018
530539400061,11.0,2018
530539400062,8.0,2018
530539400071,43.0,2018
530539400072,9.0,2018
530539400081,6.0,2018
530539400082,3.0,2018
530539400083,2.0,2018
530539400084,4.0,2018
530539400091,7.0,2018
530539400092,10.0,2018
530539400101,9.0,2018
530539400102,8.0,2018
530539400103,4.0,2018
530539400111,8.0,2018
530539400112,3.0,2018
530539400113,10.0,2018
530539400121,11.0,2018
530539400122,6.0,2018
530539400123,7.0,2018
530539400131,11.0,2018
530539400132,6.0,2018
530539400133,3.0,2018
530610401001,54.0,2018
530610401002,43.0,2018
530610401003,55.0,2018
530610401004,16.0,2018
530610402001,4.0,2018
530610402002,27.0,2018
530610402003,34.0,2018
530610402004,9.0,2018
530610402005,12.0,2018
530610403001,64.0,2018
530610403002,58.0,2018
530610404001,46.0,2018
530610404002,59.0,2018
530610404003,38.0,2018
530610405001,44.0,2018
530610405002,43.0,2018
530610407001,5.0,2018
530610407002,56.0,2018
530610407003,37.0,2018
530610407004,69.0,2018
530610408001,23.0,2018
530610408002,29.0,2018
530610408003,22.0,2018
530610409001,6.0,2018
530610409002,6.0,2018
530610410001,49.0,2018
530610410002,19.0,2018
530610410003,30.0,2018
530610410004,9.0,2018
530610411001,2.0,2018
530610411002,3.0,2018
530610411003,4.0,2018
530610411004,1.0,2018
530610412011,4.0,2018
530610412012,10.0,2018
530610412021,11.0,2018
530610412022,6.0,2018
530610412023,5.0,2018
530610412024,5.0,2018
530610413011,5.0,2018
530610413012,29.0,2018
530610413013,6.0,2018
530610413014,5.0,2018
530610413031,4.0,2018
530610413032,4.0,2018
530610413033,4.0,2018
530610413034,4.0,2018
530610413041,9.0,2018
530610413042,19.0,2018
530610414001,28.0,2018
530610414002,44.0,2018
530610414003,15.0,2018
530610414004,26.0,2018
530610415001,12.0,2018
530610415002,12.0,2018
530610416011,8.0,2018
530610416012,6.0,2018
530610416013,10.0,2018
530610416014,3.0,2018
530610416051,4.0,2018
530610416052,4.0,2018
530610416053,5.0,2018
530610416054,1.0,2018
530610416055,4.0,2018
530610416061,2.0,2018
530610416062,7.0,2018
530610416063,3.0,2018
530610416064,2.0,2018
530610416071,1.0,2018
530610416072,5.0,2018
530610416073,4.0,2018
530610416091,0.0,2018
530610416092,7.0,2018
530610416093,5.0,2018
530610416101,6.0,2018
530610416102,5.0,2018
530610416103,1.0,2018
530610417011,6.0,2018
530610417012,9.0,2018
530610417013,8.0,2018
530610417014,10.0,2018
530610417031,10.0,2018
530610417032,4.0,2018
530610417033,3.0,2018
530610417034,6.0,2018
530610417035,3.0,2018
530610417041,29.0,2018
530610417042,6.0,2018
530610417043,10.0,2018
530610417044,19.0,2018
530610418051,9.0,2018
530610418052,9.0,2018
530610418053,1.0,2018
530610418054,9.0,2018
530610418081,6.0,2018
530610418082,3.0,2018
530610418083,1.0,2018
530610418091,1.0,2018
530610418092,5.0,2018
530610418093,1.0,2018
530610418101,3.0,2018
530610418102,1.0,2018
530610418103,2.0,2018
530610418121,1.0,2018
530610418122,3.0,2018
530610418123,5.0,2018
530610418124,3.0,2018
530610418131,2.0,2018
530610418132,0.0,2018
530610418133,2.0,2018
530610418141,3.0,2018
530610418142,4.0,2018
530610418143,2.0,2018
530610418151,1.0,2018
530610418152,3.0,2018
530610418153,3.0,2018
530610418161,6.0,2018
530610418162,3.0,2018
530610418163,2.0,2018
530610419011,44.0,2018
530610419012,2.0,2018
530610419013,3.0,2018
530610419014,2.0,2018
530610419041,0.0,2018
530610419042,3.0,2018
530610419043,2.0,2018
530610419044,1.0,2018
530610419051,2.0,2018
530610419052,0.0,2018
530610419053,0.0,2018
530610419054,10.0,2018
530610419061,2.0,2018
530610419062,3.0,2018
530610419071,1.0,2018
530610419072,3.0,2018
530610419073,1.0,2018
530610420011,3.0,2018
530610420012,10.0,2018
530610420013,3.0,2018
530610420014,1.0,2018
530610420031,4.0,2018
530610420032,8.0,2018
530610420041,9.0,2018
530610420042,2.0,2018
530610420043,7.0,2018
530610420051,4.0,2018
530610420052,5.0,2018
530610420053,3.0,2018
530610420054,10.0,2018
530610420061,15.0,2018
530610420062,8.0,2018
530610420063,2.0,2018
530610501011,7.0,2018
530610501012,9.0,2018
530610501021,4.0,2018
530610501022,1.0,2018
530610501023,2.0,2018
530610501024,4.0,2018
530610501025,7.0,2018
530610502001,6.0,2018
530610502002,6.0,2018
530610502003,7.0,2018
530610503001,5.0,2018
530610503002,6.0,2018
530610503003,3.0,2018
530610503004,4.0,2018
530610504021,8.0,2018
530610504022,4.0,2018
530610504023,2.0,2018
530610504024,6.0,2018
530610504031,10.0,2018
530610504032,2.0,2018
530610504033,6.0,2018
530610504041,1.0,2018
530610504042,2.0,2018
530610504043,3.0,2018
530610505011,24.0,2018
530610505012,16.0,2018
530610505013,51.0,2018
530610505021,31.0,2018
530610505022,11.0,2018
530610505023,15.0,2018
530610506001,7.0,2018
530610507001,10.0,2018
530610507002,4.0,2018
530610507003,4.0,2018
530610507004,5.0,2018
530610507005,3.0,2018
530610508001,9.0,2018
530610508002,8.0,2018
530610508003,6.0,2018
530610508004,15.0,2018
530610508005,8.0,2018
530610509001,9.0,2018
530610509002,25.0,2018
530610510001,10.0,2018
530610510002,8.0,2018
530610510003,8.0,2018
530610511001,8.0,2018
530610511002,28.0,2018
530610511003,8.0,2018
530610512001,5.0,2018
530610512002,11.0,2018
530610512003,4.0,2018
530610513011,6.0,2018
530610513012,10.0,2018
530610513013,3.0,2018
530610513021,3.0,2018
530610513022,7.0,2018
530610513023,9.0,2018
530610514011,9.0,2018
530610514012,14.0,2018
530610514013,4.0,2018
530610514021,2.0,2018
530610514022,24.0,2018
530610514023,10.0,2018
530610515001,12.0,2018
530610515002,15.0,2018
530610515003,23.0,2018
530610515004,12.0,2018
530610516011,3.0,2018
530610516012,6.0,2018
530610516013,7.0,2018
530610516014,8.0,2018
530610516021,2.0,2018
530610516022,9.0,2018
530610516023,4.0,2018
530610517011,19.0,2018
530610517012,10.0,2018
530610517013,3.0,2018
530610517014,1.0,2018
530610517021,2.0,2018
530610517022,3.0,2018
530610517023,2.0,2018
530610517024,3.0,2018
530610518021,2.0,2018
530610518022,34.0,2018
530610518023,13.0,2018
530610518024,4.0,2018
530610518025,4.0,2018
530610518031,6.0,2018
530610518032,3.0,2018
530610518033,3.0,2018
530610518034,2.0,2018
530610518041,0.0,2018
530610518042,3.0,2018
530610518043,5.0,2018
530610518044,10.0,2018
530610519121,24.0,2018
530610519122,2.0,2018
530610519131,2.0,2018
530610519132,3.0,2018
530610519133,4.0,2018
530610519134,2.0,2018
530610519141,13.0,2018
530610519142,7.0,2018
530610519143,4.0,2018
530610519161,11.0,2018
530610519162,2.0,2018
530610519163,11.0,2018
530610519171,6.0,2018
530610519172,5.0,2018
530610519173,3.0,2018
530610519181,2.0,2018
530610519182,2.0,2018
530610519183,6.0,2018
530610519184,11.0,2018
530610519211,5.0,2018
530610519212,4.0,2018
530610519213,5.0,2018
530610519221,2.0,2018
530610519222,20.0,2018
530610519223,3.0,2018
530610519224,3.0,2018
530610519261,8.0,2018
530610519262,8.0,2018
530610519263,8.0,2018
530610519264,10.0,2018
530610519271,13.0,2018
530610519272,4.0,2018
530610519273,6.0,2018
530610519274,6.0,2018
530610519281,6.0,2018
530610519282,3.0,2018
530610519283,2.0,2018
530610519284,1.0,2018
530610519291,4.0,2018
530610519292,2.0,2018
530610519293,6.0,2018
530610519301,7.0,2018
530610519302,10.0,2018
530610519303,4.0,2018
530610519311,1.0,2018
530610519312,5.0,2018
530610519313,0.0,2018
530610519321,3.0,2018
530610519322,6.0,2018
530610519323,6.0,2018
530610519331,5.0,2018
530610519332,2.0,2018
530610519341,0.0,2018
530610519342,3.0,2018
530610519343,4.0,2018
530610519351,3.0,2018
530610519352,6.0,2018
530610519353,4.0,2018
530610519361,3.0,2018
530610519362,5.0,2018
530610519363,3.0,2018
530610519371,2.0,2018
530610519372,29.0,2018
530610519373,2.0,2018
530610519381,14.0,2018
530610519382,7.0,2018
530610519383,11.0,2018
530610520041,19.0,2018
530610520042,11.0,2018
530610520043,2.0,2018
530610520044,7.0,2018
530610520045,8.0,2018
530610520051,10.0,2018
530610520052,5.0,2018
530610520053,8.0,2018
530610520054,10.0,2018
530610520061,3.0,2018
530610520062,5.0,2018
530610520063,6.0,2018
530610520071,1.0,2018
530610520072,4.0,2018
530610520073,2.0,2018
530610520074,3.0,2018
530610520081,3.0,2018
530610520082,4.0,2018
530610520083,5.0,2018
530610520091,3.0,2018
530610520092,5.0,2018
530610520093,12.0,2018
530610520101,5.0,2018
530610520102,1.0,2018
530610520103,9.0,2018
530610521041,3.0,2018
530610521042,25.0,2018
530610521043,5.0,2018
530610521051,6.0,2018
530610521052,6.0,2018
530610521071,3.0,2018
530610521072,1.0,2018
530610521073,3.0,2018
530610521074,2.0,2018
530610521075,4.0,2018
530610521081,8.0,2018
530610521082,14.0,2018
530610521083,6.0,2018
530610521084,3.0,2018
530610521085,3.0,2018
530610521121,12.0,2018
530610521122,2.0,2018
530610521131,3.0,2018
530610521132,3.0,2018
530610521141,7.0,2018
530610521142,4.0,2018
530610521143,8.0,2018
530610521144,7.0,2018
530610521191,7.0,2018
530610521192,7.0,2018
530610521201,7.0,2018
530610521202,2.0,2018
530610521203,7.0,2018
530610521211,6.0,2018
530610521212,2.0,2018
530610521213,0.0,2018
530610521221,2.0,2018
530610521222,2.0,2018
530610521223,2.0,2018
530610522031,4.0,2018
530610522032,20.0,2018
530610522033,15.0,2018
530610522034,74.0,2018
530610522041,32.0,2018
530610522042,6.0,2018
530610522043,28.0,2018
530610522044,8.0,2018
530610522061,3.0,2018
530610522062,2.0,2018
530610522063,10.0,2018
530610522064,1.0,2018
530610522071,2.0,2018
530610522072,1.0,2018
530610522073,5.0,2018
530610522074,4.0,2018
530610522081,12.0,2018
530610522082,2.0,2018
530610522083,6.0,2018
530610522101,12.0,2018
530610522102,19.0,2018
530610522111,27.0,2018
530610523011,6.0,2018
530610523012,2.0,2018
530610523013,2.0,2018
530610523014,1.0,2018
530610523021,10.0,2018
530610523022,3.0,2018
530610523023,4.0,2018
530610524011,9.0,2018
530610524012,7.0,2018
530610524013,38.0,2018
530610524021,9.0,2018
530610524022,22.0,2018
530610524023,48.0,2018
530610525021,6.0,2018
530610525022,6.0,2018
530610525023,8.0,2018
530610525024,13.0,2018
530610525041,2.0,2018
530610525042,11.0,2018
530610525051,8.0,2018
530610525052,5.0,2018
530610525053,5.0,2018
530610525054,2.0,2018
530610525061,3.0,2018
530610525062,11.0,2018
530610525063,7.0,2018
530610526031,8.0,2018
530610526032,11.0,2018
530610526041,5.0,2018
530610526042,23.0,2018
530610526043,4.0,2018
530610526051,9.0,2018
530610526052,9.0,2018
530610526053,8.0,2018
530610526054,6.0,2018
530610526061,1.0,2018
530610526062,13.0,2018
530610526063,3.0,2018
530610526071,5.0,2018
530610526072,7.0,2018
530610526073,10.0,2018
530610526074,16.0,2018
530610527011,14.0,2018
530610527061,4.0,2018
530610527062,5.0,2018
530610527063,12.0,2018
530610527064,5.0,2018
530610527071,6.0,2018
530610527072,5.0,2018
530610527073,11.0,2018
530610527081,8.0,2018
530610527082,5.0,2018
530610527083,10.0,2018
530610527084,8.0,2018
530610527091,8.0,2018
530610527092,6.0,2018
530610527101,6.0,2018
530610527102,7.0,2018
530610527103,6.0,2018
530610527111,4.0,2018
530610527112,3.0,2018
530610527113,7.0,2018
530610528031,10.0,2018
530610528032,18.0,2018
530610528033,6.0,2018
530610528034,0.0,2018
530610528035,5.0,2018
530610528051,6.0,2018
530610528052,6.0,2018
530610528053,2.0,2018
530610528071,6.0,2018
530610528072,1.0,2018
530610528073,4.0,2018
530610528081,1.0,2018
530610528082,4.0,2018
530610528083,2.0,2018
530610528091,3.0,2018
530610528092,2.0,2018
530610528093,2.0,2018
530610528101,4.0,2018
530610528102,6.0,2018
530610528103,2.0,2018
530610529031,30.0,2018
530610529032,44.0,2018
530610529033,5.0,2018
530610529041,4.0,2018
530610529042,3.0,2018
530610529043,4.0,2018
530610529044,7.0,2018
530610529051,5.0,2018
530610529052,1.0,2018
530610529053,11.0,2018
530610529061,7.0,2018
530610529062,3.0,2018
530610529063,2.0,2018
530610531011,6.0,2018
530610531012,3.0,2018
530610531013,2.0,2018
530610531021,22.0,2018
530610531022,2.0,2018
530610531023,4.0,2018
530610531024,4.0,2018
530610532011,10.0,2018
530610532012,3.0,2018
530610532013,1.0,2018
530610532021,15.0,2018
530610532022,4.0,2018
530610532023,4.0,2018
530610533011,11.0,2018
530610533012,3.0,2018
530610533013,28.0,2018
530610533014,7.0,2018
530610533015,3.0,2018
530610533021,9.0,2018
530610533022,6.0,2018
530610533023,9.0,2018
530610533024,1.0,2018
530610533025,13.0,2018
530610534001,10.0,2018
530610534002,8.0,2018
530610534003,15.0,2018
530610534004,7.0,2018
530610535051,2.0,2018
530610535052,4.0,2018
530610535053,4.0,2018
530610535054,1.0,2018
530610535061,5.0,2018
530610535062,6.0,2018
530610535063,6.0,2018
530610535064,2.0,2018
530610535071,11.0,2018
530610535072,1.0,2018
530610535073,9.0,2018
530610535074,6.0,2018
530610535081,9.0,2018
530610535082,15.0,2018
530610535091,9.0,2018
530610535092,1.0,2018
530610535093,4.0,2018
530610535101,35.0,2018
530610535102,22.0,2018
530610535103,10.0,2018
530610535111,6.0,2018
530610535112,1.0,2018
530610535113,4.0,2018
530610536031,1.0,2018
530610536032,9.0,2018
530610536033,2.0,2018
530610536041,11.0,2018
530610536042,4.0,2018
530610536043,25.0,2018
530610536051,5.0,2018
530610536052,4.0,2018
530610536061,3.0,2018
530610536062,7.0,2018
530610536063,2.0,2018
530610537001,50.0,2018
530610537002,13.0,2018
530610538011,5.0,2018
530610538012,7.0,2018
530610538013,7.0,2018
530610538021,8.0,2018
530610538022,22.0,2018
530610538023,3.0,2018
530610538024,8.0,2018
530610538031,15.0,2018
530610538032,6.0,2018
530610538033,17.0,2018
530610538034,7.0,2018
530619400011,3.0,2018
530619400012,9.0,2018
530619400013,5.0,2018
530619400014,3.0,2018
530619400015,58.0,2018
530619400021,8.0,2018
530619400022,5.0,2018
530619400023,10.0,2018
530619900020,0.0,2018
530619901000,0.0,2018
530330001011,5.0,2050
530330001012,2.0,2050
530330001013,4.0,2050
530330001021,9.0,2050
530330001022,13.0,2050
530330001023,12.0,2050
530330002011,12.0,2050
530330002012,40.0,2050
530330002013,10.0,2050
530330002021,10.0,2050
530330002022,23.0,2050
530330002023,35.0,2050
530330003001,15.0,2050
530330003002,23.0,2050
530330004021,8.0,2050
530330004022,38.0,2050
530330004023,14.0,2050
530330004024,16.0,2050
530330004031,11.0,2050
530330004032,3.0,2050
530330004041,6.0,2050
530330004042,4.0,2050
530330004043,5.0,2050
530330005001,16.0,2050
530330005002,24.0,2050
530330006011,10.0,2050
530330006012,14.0,2050
530330006013,15.0,2050
530330006021,16.0,2050
530330006022,9.0,2050
530330006023,13.0,2050
530330007001,24.0,2050
530330007002,15.0,2050
530330007003,9.0,2050
530330007004,5.0,2050
530330008001,15.0,2050
530330008002,24.0,2050
530330009001,9.0,2050
530330009002,13.0,2050
530330010001,2.0,2050
530330010002,6.0,2050
530330011001,12.0,2050
530330011002,16.0,2050
530330012011,6.0,2050
530330012012,6.0,2050
530330012013,38.0,2050
530330012021,18.0,2050
530330012022,6.0,2050
530330012023,6.0,2050
530330013001,20.0,2050
530330013002,20.0,2050
530330013003,29.0,2050
530330014001,16.0,2050
530330014002,29.0,2050
530330014003,13.0,2050
530330014004,20.0,2050
530330015001,7.0,2050
530330015002,6.0,2050
530330016001,14.0,2050
530330016002,16.0,2050
530330016003,17.0,2050
530330017011,10.0,2050
530330017012,28.0,2050
530330017013,23.0,2050
530330017021,9.0,2050
530330017022,13.0,2050
530330017023,10.0,2050
530330017024,18.0,2050
530330018001,15.0,2050
530330018002,7.0,2050
530330018003,11.0,2050
530330019001,19.0,2050
530330019002,9.0,2050
530330019003,30.0,2050
530330019004,22.0,2050
530330020001,13.0,2050
530330020002,12.0,2050
530330020003,13.0,2050
530330021001,16.0,2050
530330021002,21.0,2050
530330021003,6.0,2050
530330022001,8.0,2050
530330022002,12.0,2050
530330022003,12.0,2050
530330022004,10.0,2050
530330024001,14.0,2050
530330024002,12.0,2050
530330025001,22.0,2050
530330025002,15.0,2050
530330026001,33.0,2050
530330026002,19.0,2050
530330026003,18.0,2050
530330026004,13.0,2050
530330027001,22.0,2050
530330027002,21.0,2050
530330027003,17.0,2050
530330027004,24.0,2050
530330028001,27.0,2050
530330028002,25.0,2050
530330028003,18.0,2050
530330028004,16.0,2050
530330029001,34.0,2050
530330029002,25.0,2050
530330029003,17.0,2050
530330030001,34.0,2050
530330030002,25.0,2050
530330030003,20.0,2050
530330030004,28.0,2050
530330031001,28.0,2050
530330031002,33.0,2050
530330031003,14.0,2050
530330031004,21.0,2050
530330031005,37.0,2050
530330032011,27.0,2050
530330032012,52.0,2050
530330032013,6.0,2050
530330032021,10.0,2050
530330032022,18.0,2050
530330032023,17.0,2050
530330033011,10.0,2050
530330033012,12.0,2050
530330033013,12.0,2050
530330033021,11.0,2050
530330033022,15.0,2050
530330033023,12.0,2050
530330034001,14.0,2050
530330034002,9.0,2050
530330034003,16.0,2050
530330035001,20.0,2050
530330035002,35.0,2050
530330035003,34.0,2050
530330036011,24.0,2050
530330036012,21.0,2050
530330036013,6.0,2050
530330036021,10.0,2050
530330036022,13.0,2050
530330036023,7.0,2050
530330038001,10.0,2050
530330038002,7.0,2050
530330039001,17.0,2050
530330039002,11.0,2050
530330040001,47.0,2050
530330040002,8.0,2050
530330041011,8.0,2050
530330041012,12.0,2050
530330041013,22.0,2050
530330041021,7.0,2050
530330041022,18.0,2050
530330041023,9.0,2050
530330042011,16.0,2050
530330042012,16.0,2050
530330042013,11.0,2050
530330042021,25.0,2050
530330042022,19.0,2050
530330042023,16.0,2050
530330043011,73.0,2050
530330043012,7.0,2050
530330043013,23.0,2050
530330043021,3.0,2050
530330043022,1.0,2050
530330043023,5.0,2050
530330044011,39.0,2050
530330044012,26.0,2050
530330044013,19.0,2050
530330044021,12.0,2050
530330044022,18.0,2050
530330044023,5.0,2050
530330045001,13.0,2050
530330045002,19.0,2050
530330046001,16.0,2050
530330046002,12.0,2050
530330046003,16.0,2050
530330047011,9.0,2050
530330047012,9.0,2050
530330047013,7.0,2050
530330047021,14.0,2050
530330047022,10.0,2050
530330047023,0.0,2050
530330047031,15.0,2050
530330047032,30.0,2050
530330047033,42.0,2050
530330048001,22.0,2050
530330048002,14.0,2050
530330048003,35.0,2050
530330048004,18.0,2050
530330049011,16.0,2050
530330049012,11.0,2050
530330049013,10.0,2050
530330049021,23.0,2050
530330049022,22.0,2050
530330050001,40.0,2050
530330050002,13.0,2050
530330050003,16.0,2050
530330051001,26.0,2050
530330051002,26.0,2050
530330051003,26.0,2050
530330052011,16.0,2050
530330052012,12.0,2050
530330052013,6.0,2050
530330052021,5.0,2050
530330052022,15.0,2050
530330052023,4.0,2050
530330053031,44.0,2050
530330053032,228.0,2050
530330053041,4.0,2050
530330053042,8.0,2050
530330053051,12.0,2050
530330053052,8.0,2050
530330053061,15.0,2050
530330053062,11.0,2050
530330053071,2.0,2050
530330053072,2.0,2050
530330053073,4.0,2050
530330054011,4.0,2050
530330054012,23.0,2050
530330054013,27.0,2050
530330054021,13.0,2050
530330054022,10.0,2050
530330054023,11.0,2050
530330056001,20.0,2050
530330056002,11.0,2050
530330056003,29.0,2050
530330056004,22.0,2050
530330056005,35.0,2050
530330057001,32.0,2050
530330057002,29.0,2050
530330057003,29.0,2050
530330057004,48.0,2050
530330057005,19.0,2050
530330058011,17.0,2050
530330058012,10.0,2050
530330058013,14.0,2050
530330058014,38.0,2050
530330058031,21.0,2050
530330058032,20.0,2050
530330058041,52.0,2050
530330058042,14.0,2050
530330059011,20.0,2050
530330059012,27.0,2050
530330059013,12.0,2050
530330059021,17.0,2050
530330059022,18.0,2050
530330059023,25.0,2050
530330060001,8.0,2050
530330060002,20.0,2050
530330060003,25.0,2050
530330060004,17.0,2050
530330061001,14.0,2050
530330061002,19.0,2050
530330061003,14.0,2050
530330061004,7.0,2050
530330061005,4.0,2050
530330062001,54.0,2050
530330062002,36.0,2050
530330062003,7.0,2050
530330063001,13.0,2050
530330063002,13.0,2050
530330063003,16.0,2050
530330063004,28.0,2050
530330064001,19.0,2050
530330064002,28.0,2050
530330064003,26.0,2050
530330065001,40.0,2050
530330065002,16.0,2050
530330065003,7.0,2050
530330066001,37.0,2050
530330066002,24.0,2050
530330066003,10.0,2050
530330067011,0.0,2050
530330067012,28.0,2050
530330067013,8.0,2050
530330067021,12.0,2050
530330067022,5.0,2050
530330067023,11.0,2050
530330067031,22.0,2050
530330067032,5.0,2050
530330067033,5.0,2050
530330068001,25.0,2050
530330068002,18.0,2050
530330068003,29.0,2050
530330069001,31.0,2050
530330069002,37.0,2050
530330069003,29.0,2050
530330070011,12.0,2050
530330070012,4.0,2050
530330070013,7.0,2050
530330070021,8.0,2050
530330070022,15.0,2050
530330070023,13.0,2050
530330071011,16.0,2050
530330071012,12.0,2050
530330071021,12.0,2050
530330071022,11.0,2050
530330072011,11.0,2050
530330072012,4.0,2050
530330072013,3.0,2050
530330072021,9.0,2050
530330072022,9.0,2050
530330072023,13.0,2050
530330072031,38.0,2050
530330072032,30.0,2050
530330073011,9.0,2050
530330073012,10.0,2050
530330073013,5.0,2050
530330073021,13.0,2050
530330073022,26.0,2050
530330073023,6.0,2050
530330073031,13.0,2050
530330073032,10.0,2050
530330073033,5.0,2050
530330074031,7.0,2050
530330074032,13.0,2050
530330074041,6.0,2050
530330074042,8.0,2050
530330074051,6.0,2050
530330074052,3.0,2050
530330074061,8.0,2050
530330074062,5.0,2050
530330075011,7.0,2050
530330075012,8.0,2050
530330075013,11.0,2050
530330075021,8.0,2050
530330075022,12.0,2050
530330075023,19.0,2050
530330075031,7.0,2050
530330075032,9.0,2050
530330076001,17.0,2050
530330076002,13.0,2050
530330076003,22.0,2050
530330077001,40.0,2050
530330077002,13.0,2050
530330077003,30.0,2050
530330077004,19.0,2050
530330078001,12.0,2050
530330078002,22.0,2050
530330078003,24.0,2050
530330078004,23.0,2050
530330079011,8.0,2050
530330079012,16.0,2050
530330079021,8.0,2050
530330079022,5.0,2050
530330079023,10.0,2050
530330080021,7.0,2050
530330080022,14.0,2050
530330080023,7.0,2050
530330080031,13.0,2050
530330080032,8.0,2050
530330080033,17.0,2050
530330080041,12.0,2050
530330080042,7.0,2050
530330080043,12.0,2050
530330081011,9.0,2050
530330081012,12.0,2050
530330081013,13.0,2050
530330081021,28.0,2050
530330081022,54.0,2050
530330082001,16.0,2050
530330082002,7.0,2050
530330082003,4.0,2050
530330083001,13.0,2050
530330083002,8.0,2050
530330084011,8.0,2050
530330084012,9.0,2050
530330084013,14.0,2050
530330084021,7.0,2050
530330084022,2.0,2050
530330084023,3.0,2050
530330085001,11.0,2050
530330085002,17.0,2050
530330085003,4.0,2050
530330086001,15.0,2050
530330086002,10.0,2050
530330086003,11.0,2050
530330086004,9.0,2050
530330087001,35.0,2050
530330087002,16.0,2050
530330087003,20.0,2050
530330088001,33.0,2050
530330088002,27.0,2050
530330088003,16.0,2050
530330089001,21.0,2050
530330089002,16.0,2050
530330089003,23.0,2050
530330089004,14.0,2050
530330090001,33.0,2050
530330090002,6.0,2050
530330090003,8.0,2050
530330091001,24.0,2050
530330091002,14.0,2050
530330092001,13.0,2050
530330092002,37.0,2050
530330093001,36.0,2050
530330093002,36.0,2050
530330093003,144.0,2050
530330094001,9.0,2050
530330094002,45.0,2050
530330094003,28.0,2050
530330094004,28.0,2050
530330094005,11.0,2050
530330095001,33.0,2050
530330095002,43.0,2050
530330095003,33.0,2050
530330095004,44.0,2050
530330096001,23.0,2050
530330096002,9.0,2050
530330096003,20.0,2050
530330096004,39.0,2050
530330097011,11.0,2050
530330097012,11.0,2050
530330097013,9.0,2050
530330097014,9.0,2050
530330097021,28.0,2050
530330097022,10.0,2050
530330097023,39.0,2050
530330097024,22.0,2050
530330098011,19.0,2050
530330098012,21.0,2050
530330098013,14.0,2050
530330098021,25.0,2050
530330098022,21.0,2050
530330098023,29.0,2050
530330099001,18.0,2050
530330099002,6.0,2050
530330099003,16.0,2050
530330099004,84.0,2050
530330100011,17.0,2050
530330100012,26.0,2050
530330100013,17.0,2050
530330100021,23.0,2050
530330100022,37.0,2050
530330100023,39.0,2050
530330101011,5.0,2050
530330101012,8.0,2050
530330101013,22.0,2050
530330101021,41.0,2050
530330101022,21.0,2050
530330101023,7.0,2050
530330102001,25.0,2050
530330102002,10.0,2050
530330102003,11.0,2050
530330102004,26.0,2050
530330103011,17.0,2050
530330103012,11.0,2050
530330103013,17.0,2050
530330103021,8.0,2050
530330103022,7.0,2050
530330103023,13.0,2050
530330104011,13.0,2050
530330104012,22.0,2050
530330104013,13.0,2050
530330104021,21.0,2050
530330104022,27.0,2050
530330104023,19.0,2050
530330104024,15.0,2050
530330105011,12.0,2050
530330105012,16.0,2050
530330105013,12.0,2050
530330105021,25.0,2050
530330105022,16.0,2050
530330105023,16.0,2050
530330105024,9.0,2050
530330106011,27.0,2050
530330106012,28.0,2050
530330106013,18.0,2050
530330106021,10.0,2050
530330106022,8.0,2050
530330106023,28.0,2050
530330107011,10.0,2050
530330107012,2.0,2050
530330107013,10.0,2050
530330107021,14.0,2050
530330107022,14.0,2050
530330107023,11.0,2050
530330108001,21.0,2050
530330108002,12.0,2050
530330108003,17.0,2050
530330109001,22.0,2050
530330109002,62.0,2050
530330110011,21.0,2050
530330110012,14.0,2050
530330110013,20.0,2050
530330110021,6.0,2050
530330110022,31.0,2050
530330110023,27.0,2050
530330111011,7.0,2050
530330111012,5.0,2050
530330111013,10.0,2050
530330111014,17.0,2050
530330111021,2.0,2050
530330111022,8.0,2050
530330111023,0.0,2050
530330111024,7.0,2050
530330112001,12.0,2050
530330112002,47.0,2050
530330112003,13.0,2050
530330113001,20.0,2050
530330113002,8.0,2050
530330113003,14.0,2050
530330113004,17.0,2050
530330113005,19.0,2050
530330114011,5.0,2050
530330114012,16.0,2050
530330114013,24.0,2050
530330114021,18.0,2050
530330114022,20.0,2050
530330114023,14.0,2050
530330115001,38.0,2050
530330115002,33.0,2050
530330115003,21.0,2050
530330116011,13.0,2050
530330116012,12.0,2050
530330116021,9.0,2050
530330116022,29.0,2050
530330116023,10.0,2050
530330117001,24.0,2050
530330117002,11.0,2050
530330117003,25.0,2050
530330117004,7.0,2050
530330118011,5.0,2050
530330118012,6.0,2050
530330118013,7.0,2050
530330118021,12.0,2050
530330118022,2.0,2050
530330118023,11.0,2050
530330119011,4.0,2050
530330119012,12.0,2050
530330119013,5.0,2050
530330119021,24.0,2050
530330119022,5.0,2050
530330119023,4.0,2050
530330120001,7.0,2050
530330120002,11.0,2050
530330120003,17.0,2050
530330121001,4.0,2050
530330121002,6.0,2050
530330201001,4.0,2050
530330201002,10.0,2050
530330201003,18.0,2050
530330202001,8.0,2050
530330202002,8.0,2050
530330202003,4.0,2050
530330202004,7.0,2050
530330203011,13.0,2050
530330203012,11.0,2050
530330203021,17.0,2050
530330203022,2.0,2050
530330203023,8.0,2050
530330204011,5.0,2050
530330204012,14.0,2050
530330204013,12.0,2050
530330204021,6.0,2050
530330204022,3.0,2050
530330204023,6.0,2050
530330204024,3.0,2050
530330205001,3.0,2050
530330205002,4.0,2050
530330205003,15.0,2050
530330205004,9.0,2050
530330205005,7.0,2050
530330206001,8.0,2050
530330206002,10.0,2050
530330206003,9.0,2050
530330206004,4.0,2050
530330207001,13.0,2050
530330207002,24.0,2050
530330207003,10.0,2050
