Geo,D4c,Year
530330211001,21.0,2050
530330211002,40.0,2050
530330211003,51.0,2050
530330213001,53.0,2050
530330213002,66.0,2050
530330213003,47.0,2050
530330214001,67.0,2050
530330214002,53.0,2050
530330215001,4.0,2050
530330215002,67.0,2050
530330215003,61.0,2050
530330215004,4.0,2050
530330216001,4.0,2050
530330216002,78.0,2050
530330216003,4.0,2050
530330216004,4.0,2050
530330217011,8.0,2050
530330217012,4.0,2050
530330217013,4.0,2050
530330217021,72.0,2050
530330217022,31.0,2050
530330217023,65.0,2050
530330218021,56.0,2050
530330218022,87.0,2050
530330218023,16.0,2050
530330218024,8.0,2050
530330218031,8.0,2050
530330218032,48.0,2050
530330218033,65.0,2050
530330218034,8.0,2050
530330218041,54.0,2050
530330218042,93.0,2050
530330218043,4.0,2050
530330218044,127.0,2050
530330219031,92.0,2050
530330219032,87.0,2050
530330219033,30.0,2050
530330219034,4.0,2050
530330219041,28.0,2050
530330219042,10.0,2050
530330219043,16.0,2050
530330219044,22.0,2050
530330219051,22.0,2050
530330219052,38.0,2050
530330219053,16.0,2050
530330219054,16.0,2050
530330219061,20.0,2050
530330219062,20.0,2050
530330219063,12.0,2050
530330220011,30.0,2050
530330220012,18.0,2050
530330220013,4.0,2050
530330220031,20.0,2050
530330220032,10.0,2050
530330220033,22.0,2050
530330220034,12.0,2050
530330220051,55.0,2050
530330220052,24.0,2050
530330220053,49.0,2050
530330220054,33.0,2050
530330220061,12.0,2050
530330220062,35.0,2050
530330220063,35.0,2050
530330221011,22.0,2050
530330221012,28.0,2050
530330221013,18.0,2050
530330221014,22.0,2050
530330221021,8.0,2050
530330221022,26.0,2050
530330221023,14.0,2050
530330221024,14.0,2050
530330222011,10.0,2050
530330222012,10.0,2050
530330222013,18.0,2050
530330222031,10.0,2050
530330222032,18.0,2050
530330222033,35.0,2050
530330222034,8.0,2050
530330222041,8.0,2050
530330222042,8.0,2050
530330222043,10.0,2050
530330222051,35.0,2050
530330222052,18.0,2050
530330222053,23.0,2050
530330223001,14.0,2050
530330223002,14.0,2050
530330224011,27.0,2050
530330224012,17.0,2050
530330224021,52.0,2050
530330224022,27.0,2050
530330224023,8.0,2050
530330225011,12.0,2050
530330225012,23.0,2050
530330225013,51.0,2050
530330225021,63.0,2050
530330225022,79.0,2050
530330225023,44.0,2050
530330226031,25.0,2050
530330226032,14.0,2050
530330226033,35.0,2050
530330226034,49.0,2050
530330226041,37.0,2050
530330226042,55.0,2050
530330226043,22.0,2050
530330226051,30.0,2050
530330226052,44.0,2050
530330226053,34.0,2050
530330226061,42.0,2050
530330226062,22.0,2050
530330226063,34.0,2050
530330226064,24.0,2050
530330227011,15.0,2050
530330227012,55.0,2050
530330227021,45.0,2050
530330227022,25.0,2050
530330227023,25.0,2050
530330227031,32.0,2050
530330227032,32.0,2050
530330228021,42.0,2050
530330228022,26.0,2050
530330228023,21.0,2050
530330228024,18.0,2050
530330228031,91.0,2050
530330228032,54.0,2050
530330228033,55.0,2050
530330228034,22.0,2050
530330228041,9.0,2050
530330228042,9.0,2050
530330228043,39.0,2050
530330228051,9.0,2050
530330228052,4.0,2050
530330228053,19.0,2050
530330229011,42.0,2050
530330229012,5.0,2050
530330229021,5.0,2050
530330229022,5.0,2050
530330229023,10.0,2050
530330229024,10.0,2050
530330230001,10.0,2050
530330230002,15.0,2050
530330230003,46.0,2050
530330231001,10.0,2050
530330231002,10.0,2050
530330231003,10.0,2050
530330232011,42.0,2050
530330232012,38.0,2050
530330232013,26.0,2050
530330232014,30.0,2050
530330232021,20.0,2050
530330232022,4.0,2050
530330232023,8.0,2050
530330233001,24.0,2050
530330233002,20.0,2050
530330233003,30.0,2050
530330233004,4.0,2050
530330234011,30.0,2050
530330234012,110.0,2050
530330234013,85.0,2050
530330234031,44.0,2050
530330234032,54.0,2050
530330234033,18.0,2050
530330234041,44.0,2050
530330234042,40.0,2050
530330235001,9.0,2050
530330235002,4.0,2050
530330235003,49.0,2050
530330236011,25.0,2050
530330236012,88.0,2050
530330236013,15.0,2050
530330236031,26.0,2050
530330236032,30.0,2050
530330236033,29.0,2050
530330236034,16.0,2050
530330236041,33.0,2050
530330236042,37.0,2050
530330236043,29.0,2050
530330236044,29.0,2050
530330237011,73.0,2050
530330237012,58.0,2050
530330237013,10.0,2050
530330237021,87.0,2050
530330237022,52.0,2050
530330238011,7.0,2050
530330238012,72.0,2050
530330238051,35.0,2050
530330238052,23.0,2050
530330238061,2.0,2050
530330238062,26.0,2050
530330238063,25.0,2050
530330238071,27.0,2050
530330238073,99.0,2050
530330238081,21.0,2050
530330238082,60.0,2050
530330238083,19.0,2050
530330239011,7.0,2050
530330239012,7.0,2050
530330239021,50.0,2050
530330239022,19.0,2050
530330240011,19.0,2050
530330240012,39.0,2050
530330240013,38.0,2050
530330240021,22.0,2050
530330240022,16.0,2050
530330240023,7.0,2050
530330241001,44.0,2050
530330241002,16.0,2050
530330241003,32.0,2050
530330242001,16.0,2050
530330242002,55.0,2050
530330243011,52.0,2050
530330243012,9.0,2050
530330243013,9.0,2050
530330243021,29.0,2050
530330243022,10.0,2050
530330243023,29.0,2050
530330244001,47.0,2050
530330244002,52.0,2050
530330245001,47.0,2050
530330245002,5.0,2050
530330245003,9.0,2050
530330246011,5.0,2050
530330246012,5.0,2050
530330246013,5.0,2050
530330246021,5.0,2050
530330247011,38.0,2050
530330247012,10.0,2050
530330247013,22.0,2050
530330247031,13.0,2050
530330247032,4.0,2050
530330247033,14.0,2050
530330247041,14.0,2050
530330247042,12.0,2050
530330247043,19.0,2050
530330248001,29.0,2050
530330248002,13.0,2050
530330248003,36.0,2050
530330249011,4.0,2050
530330249012,4.0,2050
530330249013,4.0,2050
530330249014,11.0,2050
530330249021,16.0,2050
530330249022,12.0,2050
530330249023,12.0,2050
530330249052,12.0,2050
530330250011,10.0,2050
530330250012,14.0,2050
530330250013,14.0,2050
530330250014,7.0,2050
530330250052,14.0,2050
530330250053,10.0,2050
530330250062,12.0,2050
530330250063,24.0,2050
530330250064,12.0,2050
530330250071,27.0,2050
530330250073,27.0,2050
530330250081,12.0,2050
530330250082,27.0,2050
530330251011,30.0,2050
530330251012,18.0,2050
530330251013,10.0,2050
530330251014,18.0,2050
530330251031,24.0,2050
530330251032,12.0,2050
530330251033,24.0,2050
530330251041,8.0,2050
530330251042,12.0,2050
530330251043,12.0,2050
530330252011,15.0,2050
530330252012,34.0,2050
530330252013,3.0,2050
530330252021,18.0,2050
530330252022,47.0,2050
530330252023,20.0,2050
530330253021,107.0,2050
530330253022,107.0,2050
530330253023,101.0,2050
530330253024,37.0,2050
530330253031,62.0,2050
530330253032,53.0,2050
530330253041,31.0,2050
530330253042,13.0,2050
530330254011,42.0,2050
530330254012,41.0,2050
530330254013,41.0,2050
530330254021,31.0,2050
530330254022,15.0,2050
530330254023,7.0,2050
530330255001,24.0,2050
530330255002,34.0,2050
530330255003,24.0,2050
530330256012,24.0,2050
530330256013,34.0,2050
530330256021,12.0,2050
530330256022,19.0,2050
530330256023,12.0,2050
530330256024,12.0,2050
530330257021,15.0,2050
530330257022,4.0,2050
530330257023,4.0,2050
530330257031,12.0,2050
530330257032,11.0,2050
530330257041,17.0,2050
530330257042,23.0,2050
530330258032,7.0,2050
530330258033,8.0,2050
530330258041,11.0,2050
530330258042,11.0,2050
530330258043,12.0,2050
530330258051,11.0,2050
530330258052,7.0,2050
530330258053,26.0,2050
530330258061,15.0,2050
530330258062,19.0,2050
530330258063,38.0,2050
530330260011,12.0,2050
530330260012,12.0,2050
530330260013,20.0,2050
530330260014,20.0,2050
530330260031,14.0,2050
530330260032,14.0,2050
530330260033,14.0,2050
530330260041,72.0,2050
530330260042,24.0,2050
530330260043,12.0,2050
530330261011,37.0,2050
530330261012,22.0,2050
530330261013,34.0,2050
530330261021,20.0,2050
530330261022,8.0,2050
530330261023,20.0,2050
530330262001,104.0,2050
530330262002,33.0,2050
530330262003,50.0,2050
530330262004,36.0,2050
530330263001,98.0,2050
530330263002,7.0,2050
530330264001,31.0,2050
530330264002,25.0,2050
530330264003,29.0,2050
530330264004,23.0,2050
530330265001,39.0,2050
530330265002,56.0,2050
530330265003,19.0,2050
530330266001,56.0,2050
530330266002,11.0,2050
530330267001,36.0,2050
530330267002,36.0,2050
530330267003,36.0,2050
530330267004,11.0,2050
530330268011,23.0,2050
530330268012,34.0,2050
530330268013,25.0,2050
530330268014,11.0,2050
530330268021,59.0,2050
530330268023,34.0,2050
530330268024,36.0,2050
530330270001,29.0,2050
530330270002,23.0,2050
530330270003,27.0,2050
530330271001,24.0,2050
530330271002,15.0,2050
530330271003,25.0,2050
530330272001,53.0,2050
530330272002,78.0,2050
530330273001,11.0,2050
530330273002,15.0,2050
530330273003,25.0,2050
530330273004,25.0,2050
530330274001,18.0,2050
530330274002,14.0,2050
530330274003,30.0,2050
530330274004,20.0,2050
530330275001,40.0,2050
530330275002,37.0,2050
530330275003,40.0,2050
530330276001,25.0,2050
530330276002,25.0,2050
530330276003,25.0,2050
530330277011,14.0,2050
530330277012,8.0,2050
530330277013,8.0,2050
530330277014,8.0,2050
530330277021,4.0,2050
530330277022,8.0,2050
530330277023,6.0,2050
530330278001,4.0,2050
530330278002,4.0,2050
530330279011,4.0,2050
530330279012,4.0,2050
530330279013,4.0,2050
530330279021,115.0,2050
530330279022,27.0,2050
530330279023,27.0,2050
530330280001,55.0,2050
530330280002,33.0,2050
530330280003,56.0,2050
530330281002,96.0,2050
530330282001,93.0,2050
530330282002,55.0,2050
530330282003,50.0,2050
530330283001,12.0,2050
530330283002,24.0,2050
530330283003,60.0,2050
530330284021,18.0,2050
530330284022,24.0,2050
530330284023,27.0,2050
530330284024,87.0,2050
530330284031,29.0,2050
530330284032,15.0,2050
530330284033,37.0,2050
530330284034,15.0,2050
530330285001,8.0,2050
530330285002,8.0,2050
530330285003,8.0,2050
530330286001,4.0,2050
530330286002,4.0,2050
530330286004,12.0,2050
530330286005,4.0,2050
530330287001,16.0,2050
530330287002,8.0,2050
530330287003,12.0,2050
530330288011,33.0,2050
530330288012,57.0,2050
530330288021,32.0,2050
530330288022,33.0,2050
530330288023,41.0,2050
530330288024,28.0,2050
530330289011,20.0,2050
530330289012,16.0,2050
530330289013,16.0,2050
530330289021,41.0,2050
530330289022,12.0,2050
530330289023,59.0,2050
530330289024,11.0,2050
530330289025,41.0,2050
530330290011,12.0,2050
530330290012,8.0,2050
530330290013,8.0,2050
530330290031,33.0,2050
530330290032,7.0,2050
530330290033,11.0,2050
530330290034,12.0,2050
530330290041,75.0,2050
530330290042,15.0,2050
530330291011,33.0,2050
530330291021,27.0,2050
530330291022,23.0,2050
530330291023,16.0,2050
530330292031,42.0,2050
530330292032,89.0,2050
530330292033,60.0,2050
530330292051,16.0,2050
530330292052,34.0,2050
530330292061,79.0,2050
530330292062,28.0,2050
530330292063,20.0,2050
530330292071,11.0,2050
530330292072,16.0,2050
530330292081,4.0,2050
530330292082,35.0,2050
530330293041,15.0,2050
530330293042,15.0,2050
530330293043,27.0,2050
530330293044,7.0,2050
530330293051,11.0,2050
530330293052,18.0,2050
530330293053,11.0,2050
530330293061,25.0,2050
530330293062,14.0,2050
530330293063,7.0,2050
530330293071,22.0,2050
530330293072,22.0,2050
530330293073,15.0,2050
530330293081,26.0,2050
530330293082,7.0,2050
530330293083,11.0,2050
530330293091,19.0,2050
530330293092,19.0,2050
530330293093,23.0,2050
530330294031,18.0,2050
530330294032,18.0,2050
530330294033,11.0,2050
530330294034,18.0,2050
530330294051,8.0,2050
530330294052,7.0,2050
530330294053,7.0,2050
530330294054,8.0,2050
530330294061,24.0,2050
530330294062,23.0,2050
530330294063,8.0,2050
530330294071,11.0,2050
530330294072,27.0,2050
530330294073,27.0,2050
530330294081,11.0,2050
530330294082,23.0,2050
530330294083,16.0,2050
530330295041,34.0,2050
530330295042,26.0,2050
530330295043,7.0,2050
530330295051,27.0,2050
530330295052,26.0,2050
530330295053,19.0,2050
530330295061,26.0,2050
530330295062,15.0,2050
530330295063,15.0,2050
530330295071,15.0,2050
530330295072,28.0,2050
530330295081,24.0,2050
530330295082,7.0,2050
530330295083,24.0,2050
530330296021,7.0,2050
530330296022,19.0,2050
530330296023,24.0,2050
530330296024,20.0,2050
530330296031,15.0,2050
530330296032,12.0,2050
530330296033,7.0,2050
530330296041,28.0,2050
530330296042,19.0,2050
530330296043,12.0,2050
530330297011,11.0,2050
530330297012,53.0,2050
530330297013,19.0,2050
530330297021,7.0,2050
530330297022,31.0,2050
530330298031,8.0,2050
530330298032,36.0,2050
530330298033,8.0,2050
530330298041,27.0,2050
530330298042,4.0,2050
530330298043,16.0,2050
530330298051,11.0,2050
530330298052,4.0,2050
530330298053,8.0,2050
530330298054,4.0,2050
530330298061,27.0,2050
530330298062,11.0,2050
530330298063,8.0,2050
530330299011,8.0,2050
530330299012,37.0,2050
530330299013,8.0,2050
530330299021,4.0,2050
530330299022,18.0,2050
530330299023,4.0,2050
530330300031,11.0,2050
530330300032,17.0,2050
530330300033,57.0,2050
530330300034,4.0,2050
530330300051,32.0,2050
530330300052,25.0,2050
530330300053,29.0,2050
530330300061,16.0,2050
530330300062,99.0,2050
530330300063,105.0,2050
530330300071,29.0,2050
530330300072,25.0,2050
530330300081,32.0,2050
530330300082,44.0,2050
530330300083,25.0,2050
530330301011,14.0,2050
530330301012,14.0,2050
530330301013,8.0,2050
530330301021,8.0,2050
530330301022,8.0,2050
530330301023,8.0,2050
530330302011,14.0,2050
530330302012,18.0,2050
530330302013,8.0,2050
530330302014,26.0,2050
530330302031,27.0,2050
530330302032,12.0,2050
530330302033,6.0,2050
530330302041,14.0,2050
530330302042,21.0,2050
530330302043,13.0,2050
530330303041,4.0,2050
530330303042,8.0,2050
530330303043,41.0,2050
530330303052,14.0,2050
530330303053,6.0,2050
530330303061,18.0,2050
530330303062,6.0,2050
530330303063,6.0,2050
530330303081,20.0,2050
530330303082,20.0,2050
530330303083,12.0,2050
530330303084,28.0,2050
530330303091,12.0,2050
530330303092,8.0,2050
530330303093,8.0,2050
530330303094,8.0,2050
530330303101,4.0,2050
530330303103,28.0,2050
530330303104,12.0,2050
530330303112,28.0,2050
530330303113,26.0,2050
530330303114,20.0,2050
530330303121,4.0,2050
530330303122,28.0,2050
530330303124,8.0,2050
530330303131,72.0,2050
530330303132,49.0,2050
530330303133,53.0,2050
530330303141,28.0,2050
530330303143,12.0,2050
530330304031,17.0,2050
530330304032,0.0,2050
530330304041,17.0,2050
530330304051,16.0,2050
530330304052,4.0,2050
530330304053,16.0,2050
530330304061,17.0,2050
530330304062,8.0,2050
530330304071,30.0,2050
530330304072,10.0,2050
530330305011,71.0,2050
530330305012,34.0,2050
530330305031,11.0,2050
530330305032,11.0,2050
530330305033,11.0,2050
530330305041,27.0,2050
530330305042,12.0,2050
530330305043,15.0,2050
530330306001,12.0,2050
530330306002,16.0,2050
530330306003,49.0,2050
530330306004,35.0,2050
530330307001,22.0,2050
530330307002,20.0,2050
530330307003,8.0,2050
530330308011,31.0,2050
530330308012,8.0,2050
530330308013,10.0,2050
530330308014,10.0,2050
530330308021,8.0,2050
530330308022,18.0,2050
530330309011,4.0,2050
530330309012,4.0,2050
530330309013,4.0,2050
530330309022,7.0,2050
530330309023,2.0,2050
530330309024,4.0,2050
530330310001,0.0,2050
530330310002,7.0,2050
530330311011,22.0,2050
530330311012,18.0,2050
530330311013,18.0,2050
530330311021,10.0,2050
530330311022,10.0,2050
530330311023,10.0,2050
530330312021,10.0,2050
530330312022,10.0,2050
530330312023,7.0,2050
530330312024,7.0,2050
530330312025,10.0,2050
530330312041,8.0,2050
530330312061,43.0,2050
530330312062,25.0,2050
530330312063,33.0,2050
530330312071,12.0,2050
530330312072,19.0,2050
530330312073,27.0,2050
530330312081,19.0,2050
530330312082,25.0,2050
530330312083,27.0,2050
530330313011,17.0,2050
530330313012,10.0,2050
530330313021,2.0,2050
530330313022,2.0,2050
530330313024,2.0,2050
530330314001,17.0,2050
530330314002,7.0,2050
530330314003,17.0,2050
530330314004,10.0,2050
530330315013,7.0,2050
530330315022,7.0,2050
530330316011,4.0,2050
530330316031,7.0,2050
530330316032,11.0,2050
530330316033,11.0,2050
530330316034,11.0,2050
530330316041,26.0,2050
530330316042,29.0,2050
530330316043,7.0,2050
530330316044,7.0,2050
530330316051,4.0,2050
530330316052,4.0,2050
530330316053,11.0,2050
530330317041,16.0,2050
530330317042,8.0,2050
530330317043,8.0,2050
530330317044,28.0,2050
530330317051,4.0,2050
530330317052,4.0,2050
530330317053,4.0,2050
530330317071,4.0,2050
530330317072,24.0,2050
530330317073,24.0,2050
530330317081,28.0,2050
530330317082,12.0,2050
530330317083,28.0,2050
530330317091,4.0,2050
530330317092,4.0,2050
530330317093,8.0,2050
530330317101,16.0,2050
530330317102,12.0,2050
530330318001,8.0,2050
530330318002,7.0,2050
530330319041,13.0,2050
530330319042,11.0,2050
530330319061,7.0,2050
530330319081,4.0,2050
530330319082,4.0,2050
530330319083,20.0,2050
530330319091,12.0,2050
530330319092,8.0,2050
530330319101,12.0,2050
530330319102,7.0,2050
530330319103,15.0,2050
530330319111,4.0,2050
530330319113,4.0,2050
530330319121,12.0,2050
530330319122,12.0,2050
530330319123,4.0,2050
530330319131,12.0,2050
530330319132,4.0,2050
530330319133,19.0,2050
530330320021,21.0,2050
530330320022,14.0,2050
530330320031,17.0,2050
530330320032,4.0,2050
530330320034,8.0,2050
530330320051,12.0,2050
530330320052,8.0,2050
530330320053,16.0,2050
530330320054,8.0,2050
530330320055,16.0,2050
530330320061,4.0,2050
530330320062,20.0,2050
530330320063,16.0,2050
530330320071,12.0,2050
530330320072,16.0,2050
530330320073,25.0,2050
530330320081,4.0,2050
530330320082,4.0,2050
530330320083,26.0,2050
530330320101,25.0,2050
530330320102,25.0,2050
530330320103,21.0,2050
530330320104,29.0,2050
530330320111,22.0,2050
530330320112,4.0,2050
530330320113,29.0,2050
530330321021,6.0,2050
530330321022,14.0,2050
530330321023,30.0,2050
530330321031,71.0,2050
530330321032,35.0,2050
530330321033,26.0,2050
530330321034,22.0,2050
530330321041,18.0,2050
530330321042,26.0,2050
530330322071,22.0,2050
530330322072,16.0,2050
530330322073,4.0,2050
530330322111,24.0,2050
530330322112,24.0,2050
530330322113,20.0,2050
530330322131,4.0,2050
530330322132,4.0,2050
530330322133,4.0,2050
530330322152,15.0,2050
530330322153,4.0,2050
530330322161,4.0,2050
530330322162,16.0,2050
530330322163,16.0,2050
530330322171,4.0,2050
530330322173,4.0,2050
530330322181,4.0,2050
530330322182,4.0,2050
530330322183,24.0,2050
530330322191,32.0,2050
530330322192,54.0,2050
530330322193,4.0,2050
530330322201,46.0,2050
530330322202,30.0,2050
530330322203,43.0,2050
530330322214,10.0,2050
530330322215,17.0,2050
530330322221,4.0,2050
530330322222,4.0,2050
530330322223,8.0,2050
530330322231,20.0,2050
530330322232,4.0,2050
530330322233,4.0,2050
530330322241,16.0,2050
530330322242,6.0,2050
530330322252,12.0,2050
530330323071,16.0,2050
530330323072,8.0,2050
530330323073,16.0,2050
530330323074,8.0,2050
530330323111,8.0,2050
530330323112,8.0,2050
530330323113,16.0,2050
530330323114,16.0,2050
530330323131,20.0,2050
530330323132,63.0,2050
530330323133,93.0,2050
530330323134,33.0,2050
530330323151,8.0,2050
530330323152,4.0,2050
530330323153,11.0,2050
530330323154,11.0,2050
530330323161,27.0,2050
530330323162,22.0,2050
530330323163,4.0,2050
530330323164,16.0,2050
530330323171,16.0,2050
530330323172,16.0,2050
530330323173,16.0,2050
530330323174,4.0,2050
530330323175,16.0,2050
530330323181,27.0,2050
530330323182,16.0,2050
530330323183,16.0,2050
530330323191,20.0,2050
530330323192,59.0,2050
530330323193,71.0,2050
530330323201,8.0,2050
530330323203,8.0,2050
530330323211,7.0,2050
530330323212,24.0,2050
530330323213,17.0,2050
530330323214,11.0,2050
530330323221,8.0,2050
530330323222,8.0,2050
530330323223,3.0,2050
530330323231,18.0,2050
530330323232,10.0,2050
530330323233,17.0,2050
530330323234,16.0,2050
530330323241,9.0,2050
530330323242,9.0,2050
530330323243,9.0,2050
530330323244,9.0,2050
530330323251,16.0,2050
530330323252,16.0,2050
530330323253,16.0,2050
530330323254,17.0,2050
530330323262,16.0,2050
530330323263,8.0,2050
530330323271,8.0,2050
530330323272,8.0,2050
530330323273,8.0,2050
530330323281,11.0,2050
530330323282,35.0,2050
530330323301,26.0,2050
530330323302,12.0,2050
530330323303,31.0,2050
530330323311,101.0,2050
530330323312,95.0,2050
530330323313,39.0,2050
530330323321,8.0,2050
530330323322,8.0,2050
530330323323,8.0,2050
530330323331,4.0,2050
530330323332,8.0,2050
530330324011,18.0,2050
530330324013,17.0,2050
530330324014,2.0,2050
530330324022,2.0,2050
530330324023,2.0,2050
530330324024,2.0,2050
530330325002,17.0,2050
530330325003,6.0,2050
530330325004,2.0,2050
530330326011,11.0,2050
530330326012,13.0,2050
530330326032,13.0,2050
530330326033,12.0,2050
530330326041,15.0,2050
530330326042,14.0,2050
530330326043,14.0,2050
530330326051,7.0,2050
530330326053,4.0,2050
530330327031,15.0,2050
530330327032,15.0,2050
530330327041,2.0,2050
530330327042,2.0,2050
530330327043,15.0,2050
530330327044,8.0,2050
530330327053,11.0,2050
530330328001,9.0,2050
530339901000,35.0,2050
530350801011,2.0,2050
530350801012,2.0,2050
530350801021,17.0,2050
530350801022,26.0,2050
530350801023,28.0,2050
530350802001,9.0,2050
530350802002,28.0,2050
530350803001,19.0,2050
530350803002,4.0,2050
530350803003,2.0,2050
530350804001,13.0,2050
530350804002,9.0,2050
530350804003,9.0,2050
530350805001,61.0,2050
530350805002,31.0,2050
530350805003,19.0,2050
530350806001,3.0,2050
530350806002,3.0,2050
530350806003,7.0,2050
530350806004,18.0,2050
530350807002,16.0,2050
530350807003,0.0,2050
530350808001,4.0,2050
530350808002,4.0,2050
530350809001,14.0,2050
530350809002,14.0,2050
530350809003,8.0,2050
530350810001,16.0,2050
530350810002,6.0,2050
530350810003,3.0,2050
530350811001,16.0,2050
530350811002,3.0,2050
530350812001,14.0,2050
530350812002,10.0,2050
530350814001,43.0,2050
530350901012,7.0,2050
530350901013,13.0,2050
530350901021,7.0,2050
530350901022,22.0,2050
530350901023,19.0,2050
530350901024,6.0,2050
530350902011,18.0,2050
530350902022,5.0,2050
530350902023,5.0,2050
530350902024,26.0,2050
530350904001,10.0,2050
530350904002,11.0,2050
530350904003,34.0,2050
530350905011,26.0,2050
530350905012,18.0,2050
530350905013,13.0,2050
530350905014,18.0,2050
530350905021,17.0,2050
530350905022,12.0,2050
530350905023,13.0,2050
530350907001,11.0,2050
530350907002,11.0,2050
530350907003,11.0,2050
530350907004,0.0,2050
530350908001,11.0,2050
530350908002,11.0,2050
530350908003,0.0,2050
530350909011,11.0,2050
530350909012,8.0,2050
530350909013,8.0,2050
530350909021,11.0,2050
530350909022,0.0,2050
530350909023,13.0,2050
530350910011,0.0,2050
530350910012,2.0,2050
530350910013,0.0,2050
530350910021,2.0,2050
530350910022,0.0,2050
530350910023,0.0,2050
530350911002,3.0,2050
530350911003,7.0,2050
530350912011,34.0,2050
530350912012,11.0,2050
530350912041,22.0,2050
530350912042,15.0,2050
530350912043,16.0,2050
530350912051,5.0,2050
530350912052,5.0,2050
530350912053,12.0,2050
530350912061,25.0,2050
530350912062,5.0,2050
530350912063,4.0,2050
530350913022,2.0,2050
530350914001,8.0,2050
530350914002,8.0,2050
530350915001,17.0,2050
530350915002,1.0,2050
530350915003,14.0,2050
530350916001,17.0,2050
530350916002,14.0,2050
530350916003,14.0,2050
530350916004,17.0,2050
530350917012,3.0,2050
530350917013,2.0,2050
530350917021,17.0,2050
530350917022,2.0,2050
530350917023,2.0,2050
530350918001,17.0,2050
530350918002,9.0,2050
530350919001,17.0,2050
530350921011,7.0,2050
530350921012,2.0,2050
530350921013,4.0,2050
530350921021,1.0,2050
530350921022,2.0,2050
530350921023,2.0,2050
530350922001,19.0,2050
530350922002,4.0,2050
530350922003,4.0,2050
530350922004,3.0,2050
530350923001,11.0,2050
530350923002,11.0,2050
530350923003,8.0,2050
530350923004,5.0,2050
530350924001,3.0,2050
530350924002,3.0,2050
530350924003,2.0,2050
530350924004,7.0,2050
530350925001,3.0,2050
530350925002,7.0,2050
530350925003,19.0,2050
530350925004,2.0,2050
530350926001,2.0,2050
530350926002,5.0,2050
530350926003,2.0,2050
530350926004,2.0,2050
530350927011,2.0,2050
530350927012,2.0,2050
530350927013,2.0,2050
530350927041,8.0,2050
530350927042,4.0,2050
530350928011,7.0,2050
530350928012,6.0,2050
530350928013,3.0,2050
530350928021,1.0,2050
530350928022,0.0,2050
530350928031,1.0,2050
530350929023,2.0,2050
530359400002,6.0,2050
530359400003,6.0,2050
530359401001,17.0,2050
530359401002,17.0,2050
530359401003,8.0,2050
530359401004,8.0,2050
530359901000,20.0,2050
530530602001,116.0,2050
530530603001,6.0,2050
530530603002,8.0,2050
530530603003,8.0,2050
530530604001,4.0,2050
530530604002,4.0,2050
530530604003,4.0,2050
530530605001,8.0,2050
530530605002,12.0,2050
530530605003,8.0,2050
530530606001,4.0,2050
530530606002,4.0,2050
530530606003,6.0,2050
530530606004,16.0,2050
530530607001,8.0,2050
530530607002,16.0,2050
530530607003,12.0,2050
530530607004,14.0,2050
530530607005,4.0,2050
530530608001,8.0,2050
530530608002,4.0,2050
530530608003,4.0,2050
530530608004,12.0,2050
530530609031,4.0,2050
530530609032,4.0,2050
530530609041,8.0,2050
530530609042,8.0,2050
530530609043,8.0,2050
530530609044,8.0,2050
530530609061,16.0,2050
530530609062,8.0,2050
530530609071,8.0,2050
530530609072,8.0,2050
530530609073,2.0,2050
530530609081,8.0,2050
530530609082,2.0,2050
530530610011,5.0,2050
530530610013,5.0,2050
530530610021,25.0,2050
530530610022,57.0,2050
530530610023,42.0,2050
530530611001,38.0,2050
530530611002,12.0,2050
530530611003,30.0,2050
530530611004,36.0,2050
530530611005,22.0,2050
530530612001,16.0,2050
530530612002,32.0,2050
530530612003,36.0,2050
530530612004,16.0,2050
530530613001,16.0,2050
530530613002,4.0,2050
530530613003,22.0,2050
530530613004,16.0,2050
530530614001,30.0,2050
530530614002,28.0,2050
530530614003,40.0,2050
530530615011,34.0,2050
530530615012,22.0,2050
530530615021,14.0,2050
530530615022,14.0,2050
530530616011,100.0,2050
530530616012,54.0,2050
530530616021,88.0,2050
530530617001,28.0,2050
530530617002,18.0,2050
530530617003,21.0,2050
530530617004,24.0,2050
530530618001,21.0,2050
530530618002,11.0,2050
530530619001,17.0,2050
530530619002,18.0,2050
530530620001,4.0,2050
530530620002,14.0,2050
530530620003,10.0,2050
530530623001,20.0,2050
530530623002,20.0,2050
530530623003,20.0,2050
530530623004,20.0,2050
530530624001,6.0,2050
530530624002,18.0,2050
530530624003,18.0,2050
530530624004,12.0,2050
530530625011,10.0,2050
530530625012,12.0,2050
530530625013,4.0,2050
530530625021,26.0,2050
530530625022,16.0,2050
530530626001,25.0,2050
530530626002,60.0,2050
530530626003,46.0,2050
530530628011,17.0,2050
530530628012,8.0,2050
530530628013,4.0,2050
530530628014,37.0,2050
530530628021,4.0,2050
530530628022,17.0,2050
530530628023,14.0,2050
530530629011,14.0,2050
530530629012,14.0,2050
530530629013,8.0,2050
530530629022,4.0,2050
530530629023,21.0,2050
530530630001,12.0,2050
530530630002,16.0,2050
530530631001,16.0,2050
530530631002,10.0,2050
530530631003,26.0,2050
530530632001,6.0,2050
530530632002,18.0,2050
530530632003,18.0,2050
530530632004,18.0,2050
530530633011,16.0,2050
530530633012,24.0,2050
530530633013,4.0,2050
530530633021,10.0,2050
530530633022,14.0,2050
530530633023,10.0,2050
530530634011,18.0,2050
530530634012,18.0,2050
