Geo,Year,Latitude,Longitude
530330302012,2018,47.3184021,-122.3394426
530330302013,2018,47.3287313,-122.3418696
530330302014,2018,47.3185675,-122.3521325
530330302031,2018,47.3186254,-122.3172114
530330302032,2018,47.3184853,-122.3263305
530330302033,2018,47.3218559,-122.3317833
530330302041,2018,47.3276811,-122.3288618
530330302042,2018,47.3306228,-122.3177297
530330302043,2018,47.3242118,-122.3186558
530330303041,2018,47.2788892,-122.3517768
530330303042,2018,47.2754672,-122.3361363
530330303043,2018,47.2769291,-122.3225149
530330303051,2018,47.324618,-122.3944142
530330303052,2018,47.3201514,-122.3704289
530330303053,2018,47.3193067,-122.3834991
530330303061,2018,47.3019609,-122.3847591
530330303062,2018,47.3167648,-122.4044433
530330303063,2018,47.3121729,-122.387477
530330303064,2018,47.3049365,-122.3800663
530330303081,2018,47.307281,-122.3557765
530330303082,2018,47.3124188,-122.3545322
530330303083,2018,47.3084323,-122.34656
530330303084,2018,47.3021874,-122.355855
530330303091,2018,47.3105279,-122.3380471
530330303092,2018,47.2983982,-122.3321771
530330303093,2018,47.298078,-122.337673
530330303094,2018,47.3015041,-122.3445641
530330303101,2018,47.2873851,-122.3561056
530330303102,2018,47.2875785,-122.3478101
530330303103,2018,47.2957986,-122.3535856
530330303104,2018,47.287349,-122.3397759
530330303111,2018,47.3056689,-122.3739932
530330303112,2018,47.3028788,-122.3676829
530330303113,2018,47.3136057,-122.3642427
530330303114,2018,47.3059652,-122.3642865
530330303121,2018,47.2861904,-122.3643617
530330303122,2018,47.2970457,-122.3648483
530330303123,2018,47.2913823,-122.369272
530330303124,2018,47.2966742,-122.3727617
530330303131,2018,47.3106186,-122.3063921
530330303132,2018,47.3038612,-122.3074391
530330303133,2018,47.2953574,-122.3178295
530330303141,2018,47.30661,-122.3202306
530330303142,2018,47.3079456,-122.3283076
530330303143,2018,47.3124728,-122.3294288
530330304031,2018,47.2748949,-122.3026014
530330304032,2018,47.2661221,-122.3146739
530330304033,2018,47.2598881,-122.3054867
530330304041,2018,47.2709845,-122.2887474
530330304042,2018,47.2641644,-122.2878638
530330304043,2018,47.266692,-122.2722952
530330304051,2018,47.28525,-122.2656517
530330304052,2018,47.2910863,-122.278796
530330304053,2018,47.295616,-122.2689455
530330304061,2018,47.2834265,-122.3039096
530330304062,2018,47.2842064,-122.2870326
530330304071,2018,47.3109875,-122.286418
530330304072,2018,47.2927515,-122.3017625
530330305011,2018,47.3273852,-122.2353377
530330305012,2018,47.3153667,-122.2280898
530330305031,2018,47.3285207,-122.2168376
530330305032,2018,47.3488393,-122.2171491
530330305033,2018,47.3377617,-122.2144081
530330305041,2018,47.3174629,-122.218882
530330305042,2018,47.3164734,-122.2121459
530330305043,2018,47.323373,-122.2177656
530330305044,2018,47.3240904,-122.2076367
530330306001,2018,47.3114596,-122.2065717
530330306002,2018,47.3032329,-122.1871067
530330306003,2018,47.3057102,-122.2229195
530330306004,2018,47.3114896,-122.2195274
530330307001,2018,47.3003544,-122.2180241
530330307002,2018,47.2970263,-122.223226
530330307003,2018,47.2918411,-122.2237907
530330308011,2018,47.2882624,-122.2362214
530330308012,2018,47.2798009,-122.2181802
530330308013,2018,47.2787068,-122.2253215
530330308014,2018,47.2864106,-122.2251203
530330308021,2018,47.2793332,-122.2108084
530330308022,2018,47.2876545,-122.2143481
530330309011,2018,47.28791,-122.2545029
530330309012,2018,47.2714099,-122.2559285
530330309013,2018,47.2835434,-122.2490833
530330309021,2018,47.261223,-122.2570576
530330309022,2018,47.2638785,-122.2368309
530330309023,2018,47.2728002,-122.2405403
530330309024,2018,47.2647711,-122.2480567
530330310001,2018,47.2607651,-122.2137393
530330310002,2018,47.2658402,-122.2213798
530330310003,2018,47.268951,-122.1862092
530330311011,2018,47.2936394,-122.1995145
530330311012,2018,47.293672,-122.1891788
530330311013,2018,47.2924436,-122.1694338
530330311021,2018,47.2859864,-122.1963441
530330311022,2018,47.2809278,-122.2027859
530330311023,2018,47.2835642,-122.1748216
530330312021,2018,47.2611138,-122.0962478
530330312022,2018,47.2745496,-122.1486299
530330312023,2018,47.2641645,-121.9986656
530330312024,2018,47.2467968,-122.0324164
530330312025,2018,47.2395995,-122.105795
530330312041,2018,47.3258642,-122.1470761
530330312042,2018,47.306388,-122.129911
530330312043,2018,47.2902238,-122.1256482
530330312044,2018,47.3236751,-122.1199734
530330312045,2018,47.2998358,-122.1100375
530330312061,2018,47.3109731,-122.1804553
530330312062,2018,47.3134917,-122.1880769
530330312063,2018,47.3188005,-122.1757994
530330312071,2018,47.3377138,-122.1612796
530330312072,2018,47.3271627,-122.1801438
530330312073,2018,47.3252257,-122.1712053
530330312081,2018,47.3239701,-122.2005308
530330312082,2018,47.3184583,-122.1947128
530330312083,2018,47.3215236,-122.1831352
530330313011,2018,47.217226,-122.020352
530330313012,2018,47.204738,-122.0721849
530330313021,2018,47.1956609,-122.0109267
530330313022,2018,47.1859751,-122.0119002
530330313023,2018,47.1953566,-121.990526
530330313024,2018,47.1962203,-122.000708
530330314001,2018,47.2041323,-121.9916155
530330314002,2018,47.2101132,-121.9764766
530330314003,2018,47.2104616,-122.0019955
530330314004,2018,47.2042036,-122.0081248
530330315011,2018,47.3683229,-121.8948625
530330315012,2018,47.3150797,-121.8554806
530330315013,2018,47.2870396,-121.9521028
530330315021,2018,47.239354,-121.619755
530330315022,2018,47.2252135,-121.9545441
530330315023,2018,47.1745143,-121.9767748
530330316011,2018,47.3348739,-122.0552702
530330316012,2018,47.3211153,-122.0805865
530330316013,2018,47.3332191,-122.1143992
530330316014,2018,47.338554,-122.083638
530330316031,2018,47.3399847,-121.9621557
530330316032,2018,47.3236554,-121.991822
530330316033,2018,47.299642,-121.9964147
530330316034,2018,47.3638134,-121.9942332
530330316041,2018,47.3481048,-122.0442915
530330316042,2018,47.355178,-122.0288723
530330316043,2018,47.3491561,-122.0291336
530330316044,2018,47.3454261,-122.0291398
530330316051,2018,47.3246708,-122.0371166
530330316052,2018,47.312303,-122.0555521
530330316053,2018,47.328169,-122.0254101
530330317041,2018,47.3471885,-122.134671
530330317042,2018,47.3539408,-122.1410993
530330317043,2018,47.3461224,-122.1540762
530330317044,2018,47.3539422,-122.1554458
530330317051,2018,47.3825958,-122.1280609
530330317052,2018,47.3824059,-122.1154859
530330317053,2018,47.3830669,-122.0936568
530330317071,2018,47.3807725,-122.1405354
530330317072,2018,47.3804384,-122.1546595
530330317073,2018,47.3755476,-122.1601922
530330317081,2018,47.3672937,-122.1541353
530330317082,2018,47.3666835,-122.141415
530330317083,2018,47.361543,-122.1589531
530330317091,2018,47.369429,-122.1166549
530330317092,2018,47.3690338,-122.1254965
530330317093,2018,47.3630441,-122.122428
530330317101,2018,47.3587262,-122.1126943
530330317102,2018,47.3667857,-122.1098431
530330318001,2018,47.3968619,-122.1589501
530330318002,2018,47.4099277,-122.1337702
530330318003,2018,47.3964226,-122.0979036
530330319041,2018,47.4636063,-122.0465016
530330319042,2018,47.4808281,-122.0852626
530330319061,2018,47.4566447,-122.0998167
530330319062,2018,47.4368923,-122.0929679
530330319081,2018,47.4454857,-122.1364946
530330319082,2018,47.4429515,-122.1407443
530330319083,2018,47.4496849,-122.1484618
530330319091,2018,47.4398107,-122.1371905
530330319092,2018,47.4360271,-122.1492513
530330319101,2018,47.4543559,-122.1378422
530330319102,2018,47.4604798,-122.1295802
530330319103,2018,47.4632192,-122.1450264
530330319111,2018,47.445586,-122.1280591
530330319112,2018,47.4463528,-122.1155374
530330319113,2018,47.4471684,-122.1226944
530330319121,2018,47.4929826,-122.1016923
530330319122,2018,47.4847409,-122.1128657
530330319123,2018,47.4769497,-122.1055835
530330319131,2018,47.4763897,-122.1290666
530330319132,2018,47.4752439,-122.12016
530330319133,2018,47.4675134,-122.1199213
530330320021,2018,47.4207619,-122.0475285
530330320022,2018,47.4404449,-122.0102621
530330320031,2018,47.3966946,-122.0246376
530330320032,2018,47.4141468,-121.9912362
530330320033,2018,47.3890192,-121.9918903
530330320034,2018,47.4347167,-121.8853379
530330320051,2018,47.3733054,-122.0848083
530330320052,2018,47.3614297,-122.089762
530330320053,2018,47.3619424,-122.0756256
530330320054,2018,47.363556,-122.0823161
530330320055,2018,47.3623767,-122.0975265
530330320061,2018,47.3483033,-122.0678882
530330320062,2018,47.3560632,-122.0616862
530330320063,2018,47.3516537,-122.0940794
530330320071,2018,47.4001529,-122.0661404
530330320072,2018,47.3674716,-122.0675706
530330320073,2018,47.3823494,-122.0601299
530330320081,2018,47.3714383,-122.0539698
530330320082,2018,47.364506,-122.0492466
530330320083,2018,47.3598671,-122.0512608
530330320101,2018,47.3840364,-122.0415367
530330320102,2018,47.3892301,-122.036011
530330320103,2018,47.3790393,-122.029244
530330320104,2018,47.3729013,-122.012688
530330320111,2018,47.3601594,-122.0357253
530330320112,2018,47.3643841,-122.0386055
530330320113,2018,47.3691724,-122.0262213
530330321021,2018,47.4703557,-122.0139812
530330321022,2018,47.4804432,-121.9252387
530330321023,2018,47.5140162,-121.9934558
530330321024,2018,47.4550059,-121.9913674
530330321031,2018,47.5441749,-122.0559185
530330321032,2018,47.531414,-122.0311852
530330321033,2018,47.5343753,-122.0407898
530330321034,2018,47.5358077,-122.0509497
530330321041,2018,47.5028231,-122.0552658
530330321042,2018,47.5186995,-122.0326895
530330321043,2018,47.526474,-122.0461909
530330322071,2018,47.5819215,-122.0455103
530330322072,2018,47.5904008,-122.0468047
530330322073,2018,47.5786806,-122.0670936
530330322111,2018,47.5843016,-122.028273
530330322112,2018,47.5800197,-122.0144143
530330322113,2018,47.5720065,-122.0184517
530330322131,2018,47.5891109,-121.9944093
530330322132,2018,47.5811276,-121.9954826
530330322133,2018,47.5906812,-121.9796797
530330322151,2018,47.6013729,-121.9948393
530330322152,2018,47.6160055,-121.9839351
530330322153,2018,47.5938052,-121.9734794
530330322161,2018,47.6091626,-122.0531611
530330322162,2018,47.5981492,-122.0454596
530330322163,2018,47.6097735,-122.0411236
530330322171,2018,47.6060343,-122.0674312
530330322172,2018,47.59138,-122.0801285
530330322173,2018,47.616121,-122.0621713
530330322181,2018,47.5745656,-122.048964
530330322182,2018,47.5680785,-122.0376698
530330322183,2018,47.5730368,-122.0257383
530330322191,2018,47.5547423,-122.0240953
530330322192,2018,47.5607014,-122.0559751
530330322193,2018,47.5555425,-122.0362048
530330322201,2018,47.5411774,-122.0262824
530330322202,2018,47.5406336,-122.011458
530330322203,2018,47.5538665,-122.0119812
530330322204,2018,47.5521594,-122.0036097
530330322211,2018,47.5471241,-121.9922907
530330322212,2018,47.5524554,-121.9940912
530330322213,2018,47.5426442,-121.9989508
530330322214,2018,47.5567915,-121.9781487
530330322215,2018,47.5473434,-121.9397035
530330322221,2018,47.5729935,-122.0016711
530330322222,2018,47.5725167,-121.9952532
530330322223,2018,47.5673808,-122.002042
530330322231,2018,47.5615021,-122.0195817
530330322232,2018,47.5645237,-122.0151668
530330322233,2018,47.5709895,-122.007681
530330322241,2018,47.5919491,-122.0225997
530330322242,2018,47.5985999,-122.0215534
530330322251,2018,47.61058,-122.0102952
530330322252,2018,47.6099979,-122.0261339
530330322253,2018,47.6052314,-122.0177191
530330323071,2018,47.7632976,-122.0748732
530330323072,2018,47.7686676,-122.0929155
530330323073,2018,47.7541282,-122.1018928
530330323074,2018,47.7405323,-122.0998127
530330323111,2018,47.7681387,-122.0186798
530330323112,2018,47.7414979,-122.0635472
530330323113,2018,47.766686,-122.0562606
530330323114,2018,47.7430815,-122.0317948
530330323131,2018,47.6632352,-122.0881545
530330323132,2018,47.6722815,-122.0771561
530330323133,2018,47.6670412,-122.1007032
530330323134,2018,47.6597036,-122.0909224
530330323151,2018,47.6819598,-121.9878807
530330323152,2018,47.66238,-121.9473176
530330323153,2018,47.6490797,-122.0045334
530330323154,2018,47.6391588,-121.9755169
530330323161,2018,47.6374555,-122.0758337
530330323162,2018,47.6502247,-122.0690721
530330323163,2018,47.6246557,-122.0649179
530330323164,2018,47.6393103,-122.0624725
530330323171,2018,47.6343954,-122.0540408
530330323172,2018,47.6310384,-122.0400402
530330323173,2018,47.6181006,-122.040533
530330323174,2018,47.6197361,-122.0499276
530330323175,2018,47.6252698,-122.0435302
530330323181,2018,47.6416234,-122.0364663
530330323182,2018,47.6308163,-122.0279423
530330323183,2018,47.6216947,-122.0314913
530330323184,2018,47.6230393,-122.0194283
530330323191,2018,47.7666735,-122.1420534
530330323192,2018,47.748048,-122.1515649
530330323193,2018,47.7598519,-122.1547757
530330323201,2018,47.7689751,-122.1175764
530330323202,2018,47.7475016,-122.1184957
530330323203,2018,47.749704,-122.136308
530330323211,2018,47.7166155,-122.1193271
530330323212,2018,47.7221427,-122.1357089
530330323213,2018,47.7069012,-122.1231527
530330323214,2018,47.7093515,-122.1001049
530330323221,2018,47.7234268,-122.0932352
530330323222,2018,47.7324337,-122.0995547
530330323223,2018,47.7198441,-122.1064033
530330323231,2018,47.7015068,-122.1090342
530330323232,2018,47.6960426,-122.1113415
530330323233,2018,47.6985936,-122.1255444
530330323234,2018,47.696642,-122.0990288
530330323241,2018,47.6848194,-122.1154516
530330323242,2018,47.6777493,-122.1144158
530330323243,2018,47.6839887,-122.1225119
530330323244,2018,47.6913636,-122.1249442
530330323251,2018,47.6796811,-122.1087425
530330323252,2018,47.6843766,-122.1026762
530330323253,2018,47.688632,-122.097476
530330323254,2018,47.6903109,-122.1071828
530330323261,2018,47.7253959,-122.0538757
530330323262,2018,47.7004339,-122.0804873
530330323263,2018,47.7218122,-122.0771534
530330323271,2018,47.7120646,-122.0219238
530330323272,2018,47.7067687,-122.0528827
530330323273,2018,47.7226659,-122.0188364
530330323281,2018,47.6571974,-122.0366644
530330323282,2018,47.6715082,-122.0561102
530330323301,2018,47.6731723,-122.1310288
530330323302,2018,47.6859209,-122.1296547
530330323303,2018,47.6917817,-122.1396191
530330323311,2018,47.6748005,-122.1268882
530330323312,2018,47.6708678,-122.1187021
530330323313,2018,47.6770219,-122.1257356
530330323321,2018,47.6761502,-122.0387016
530330323322,2018,47.6820536,-122.0364028
530330323323,2018,47.6908518,-122.039
530330323331,2018,47.6831979,-122.0180398
530330323332,2018,47.6937056,-122.0257584
530330324011,2018,47.7582832,-121.9493265
530330324012,2018,47.7381899,-121.9610347
530330324013,2018,47.742458,-121.9811146
530330324014,2018,47.7228525,-121.9286055
530330324021,2018,47.7321731,-121.9634044
530330324022,2018,47.7315778,-121.9769946
530330324023,2018,47.6916126,-121.9142799
530330324024,2018,47.7047467,-121.9672866
530330325001,2018,47.7212357,-121.8030848
530330325002,2018,47.6226651,-121.8966232
530330325003,2018,47.6614109,-121.9185474
530330325004,2018,47.6619712,-121.8919654
530330326011,2018,47.5661761,-121.9003894
530330326012,2018,47.5888589,-121.8562754
530330326031,2018,47.5432449,-121.8686448
530330326032,2018,47.5557789,-121.8811106
530330326033,2018,47.5372572,-121.8546821
530330326041,2018,47.5259123,-121.8506428
530330326042,2018,47.5192734,-121.8729813
530330326043,2018,47.5194778,-121.904347
530330326051,2018,47.5340593,-121.8730593
530330326052,2018,47.5351033,-121.8794157
530330326053,2018,47.5368811,-121.9007672
530330327031,2018,47.5187859,-121.8363637
530330327032,2018,47.5177398,-121.8071142
530330327041,2018,47.4775929,-121.7324621
530330327042,2018,47.4850585,-121.7727481
530330327043,2018,47.5026931,-121.7826963
530330327044,2018,47.4885098,-121.7919316
530330327051,2018,47.4666786,-121.7721321
530330327052,2018,47.4873292,-121.8012133
530330327053,2018,47.464314,-121.8165325
530330327061,2018,47.4693501,-121.7525006
530330327062,2018,47.4616449,-121.7429038
530330327063,2018,47.4631821,-121.4989644
530330328001,2018,47.6083773,-121.7672073
530330328002,2018,47.5779171,-121.6433869
530330328003,2018,47.6530738,-121.4312774
530339901000,2018,47.5114466,-122.4154275
530350801011,2018,47.599606,-122.6500111
530350801012,2018,47.5907366,-122.6459319
530350801021,2018,47.5852365,-122.6366348
530350801022,2018,47.5920247,-122.6349242
530350801023,2018,47.6012458,-122.6344877
530350802001,2018,47.5960066,-122.6195804
530350802002,2018,47.6012432,-122.6251579
530350803001,2018,47.5843567,-122.6248332
530350803002,2018,47.5791959,-122.6210785
530350803003,2018,47.5861026,-122.616192
530350804001,2018,47.5690103,-122.6111702
530350804002,2018,47.5819821,-122.6109554
530350804003,2018,47.5927143,-122.5952674
530350805001,2018,47.5635753,-122.6236127
530350805002,2018,47.5680569,-122.6312398
530350805003,2018,47.5741451,-122.6284924
530350806001,2018,47.5839003,-122.6544142
530350806002,2018,47.5765703,-122.6527917
530350806003,2018,47.5729085,-122.6517653
530350806004,2018,47.5748354,-122.6393129
530350807001,2018,47.5940911,-122.6660671
530350807002,2018,47.5737797,-122.6793698
530350807003,2018,47.591731,-122.67488
530350808001,2018,47.5847347,-122.6913437
530350808002,2018,47.5906614,-122.6899677
530350809001,2018,47.5529798,-122.6967058
530350809002,2018,47.5716216,-122.6960385
530350809003,2018,47.587467,-122.7026931
530350809004,2018,47.5832253,-122.7143902
530350810001,2018,47.5645911,-122.6737461
530350810002,2018,47.5529654,-122.6624538
530350810003,2018,47.5495756,-122.6759993
530350811001,2018,47.5686137,-122.6575063
530350811002,2018,47.5620567,-122.6579767
530350812001,2018,47.5691837,-122.6423008
530350812002,2018,47.5654427,-122.6431904
530350814001,2018,47.5621761,-122.6329783
530350901011,2018,47.8950535,-122.5487438
530350901012,2018,47.8461624,-122.5573534
530350901013,2018,47.7825826,-122.5697339
530350901014,2018,47.92667,-122.600079
530350901021,2018,47.8534163,-122.5250473
530350901022,2018,47.8161263,-122.499764
530350901023,2018,47.7864774,-122.524033
530350901024,2018,47.7741811,-122.4939526
530350902011,2018,47.7698684,-122.662792
530350902012,2018,47.8070644,-122.664619
530350902013,2018,47.7722504,-122.6925974
530350902014,2018,47.7888844,-122.6697605
530350902021,2018,47.8295616,-122.6092158
530350902022,2018,47.7848974,-122.6210703
530350902023,2018,47.7600514,-122.5954817
530350902024,2018,47.7695351,-122.6444527
530350903001,2018,47.6853037,-122.7073408
530350903002,2018,47.6858685,-122.719911
530350903003,2018,47.7005771,-122.7240275
530350903004,2018,47.7377152,-122.7142139
530350903005,2018,47.6958912,-122.7034934
530350904001,2018,47.7405912,-122.6839262
530350904002,2018,47.7033257,-122.6777239
530350904003,2018,47.6780989,-122.6872611
530350905011,2018,47.7431245,-122.66303
530350905012,2018,47.7445955,-122.6445978
530350905013,2018,47.725775,-122.6398654
530350905014,2018,47.7415921,-122.65022
530350905021,2018,47.7491062,-122.6302708
530350905022,2018,47.739278,-122.6215781
530350905023,2018,47.7269592,-122.6251089
530350907001,2018,47.6611644,-122.5166695
530350907002,2018,47.705952,-122.5441965
530350907003,2018,47.6755905,-122.5157052
530350907004,2018,47.6992144,-122.5160739
530350908001,2018,47.6544069,-122.5448607
530350908002,2018,47.6837891,-122.552444
530350908003,2018,47.6630106,-122.5772733
530350909011,2018,47.6266908,-122.5190052
530350909012,2018,47.6267331,-122.5275215
530350909013,2018,47.6321142,-122.5287048
530350909021,2018,47.6414113,-122.5212343
530350909022,2018,47.634519,-122.4964758
530350909023,2018,47.6270752,-122.4986692
530350910011,2018,47.6271963,-122.5699768
530350910012,2018,47.6075225,-122.566272
530350910013,2018,47.6303337,-122.5475347
530350910021,2018,47.6161109,-122.5209288
530350910022,2018,47.6019909,-122.5254846
530350910023,2018,47.5841524,-122.5141539
530350911001,2018,47.6806103,-122.6194978
530350911002,2018,47.6973159,-122.648883
530350911003,2018,47.6606012,-122.6306463
530350912011,2018,47.6521122,-122.6899029
530350912012,2018,47.6473322,-122.7080039
530350912013,2018,47.6409543,-122.7156065
530350912041,2018,47.6525959,-122.6700671
530350912042,2018,47.641686,-122.671209
530350912043,2018,47.6558116,-122.6796112
530350912051,2018,47.6903326,-122.659099
530350912052,2018,47.6749996,-122.6639338
530350912053,2018,47.6585552,-122.6628206
530350912061,2018,47.6688545,-122.6750839
530350912062,2018,47.6723653,-122.6689894
530350912063,2018,47.6649172,-122.6698553
530350913011,2018,47.6442626,-122.8179732
530350913012,2018,47.6080601,-122.8255411
530350913013,2018,47.6217024,-122.7781205
530350913021,2018,47.6924094,-122.7386198
530350913022,2018,47.6674769,-122.7125652
530350913023,2018,47.6551249,-122.7359205
530350913024,2018,47.6485597,-122.7589776
530350913025,2018,47.6196528,-122.7468449
530350914001,2018,47.6248943,-122.7091479
530350914002,2018,47.6019181,-122.689175
530350915001,2018,47.6390485,-122.6583145
530350915002,2018,47.6204316,-122.6686847
530350915003,2018,47.625613,-122.6557865
530350916001,2018,47.6428962,-122.6382325
530350916002,2018,47.6368228,-122.6440638
530350916003,2018,47.6267744,-122.6435991
530350916004,2018,47.6268798,-122.6329664
530350917011,2018,47.6326775,-122.5925528
530350917012,2018,47.6428433,-122.6185662
530350917013,2018,47.6319332,-122.6080705
530350917021,2018,47.6270078,-122.6225034
530350917022,2018,47.6278231,-122.6108857
530350917023,2018,47.6232921,-122.6095699
530350918001,2018,47.6119943,-122.6117642
530350918002,2018,47.6108126,-122.5962023
530350919001,2018,47.6142875,-122.6339304
530350919002,2018,47.6070287,-122.6597713
530350919003,2018,47.6131183,-122.6440305
530350920001,2018,47.5672444,-122.9344116
530350920002,2018,47.5578649,-122.7697293
530350920003,2018,47.6018055,-122.8794187
530350920004,2018,47.5464871,-122.8493678
530350921011,2018,47.5151777,-122.663153
530350921012,2018,47.4878079,-122.7389999
530350921013,2018,47.494495,-122.6696479
530350921021,2018,47.5267522,-122.7030882
530350921022,2018,47.5115212,-122.6955298
530350921023,2018,47.512345,-122.7192839
530350922001,2018,47.5409365,-122.6342434
530350922002,2018,47.5337064,-122.6515282
530350922003,2018,47.5216376,-122.6449699
530350922004,2018,47.512139,-122.6468418
530350923001,2018,47.5237619,-122.6166227
530350923002,2018,47.5252929,-122.6304603
530350923003,2018,47.5098783,-122.6291353
530350923004,2018,47.5130166,-122.6130585
530350924001,2018,47.5279689,-122.6044462
530350924002,2018,47.5259021,-122.5966351
530350924003,2018,47.5220896,-122.5898561
530350924004,2018,47.5108011,-122.6036841
530350925001,2018,47.5565476,-122.586647
530350925002,2018,47.5404518,-122.6081309
530350925003,2018,47.5451638,-122.621109
530350925004,2018,47.5403915,-122.5809881
530350926001,2018,47.5459032,-122.5439031
530350926002,2018,47.5734527,-122.5533595
530350926003,2018,47.5452698,-122.5540735
530350926004,2018,47.5429439,-122.5621448
530350927011,2018,47.5179622,-122.57087
530350927012,2018,47.484237,-122.5619414
530350927013,2018,47.4929597,-122.5923568
530350927041,2018,47.5106733,-122.5208979
530350927042,2018,47.4936139,-122.5306492
530350927043,2018,47.53864,-122.4926126
530350928011,2018,47.4953676,-122.629972
530350928012,2018,47.4944581,-122.6132168
530350928013,2018,47.4794384,-122.6148333
530350928021,2018,47.4486922,-122.611836
530350928022,2018,47.4522999,-122.5888238
530350928023,2018,47.4357166,-122.5501154
530350928031,2018,47.4244967,-122.5964208
530350928032,2018,47.41568,-122.5561093
530350929011,2018,47.4533887,-122.6689749
530350929012,2018,47.4423173,-122.7389095
530350929013,2018,47.432584,-122.7131011
530350929014,2018,47.4168699,-122.7387517
530350929021,2018,47.4631093,-122.6425594
530350929022,2018,47.4434604,-122.6459686
530350929023,2018,47.4341433,-122.6417881
530350929024,2018,47.4115175,-122.6608588
530359400001,2018,47.7552727,-122.5114837
530359400002,2018,47.7633169,-122.5360958
530359400003,2018,47.752284,-122.5347265
530359401001,2018,47.7332291,-122.5934318
530359401002,2018,47.7144662,-122.5873171
530359401003,2018,47.7604032,-122.5708195
530359401004,2018,47.7325457,-122.5533912
530359901000,2018,47.7237539,-122.4652339
530530602001,2018,47.2668489,-122.4078355
530530603001,2018,47.3080785,-122.53187
530530603002,2018,47.2972649,-122.5016679
530530603003,2018,47.2967221,-122.5152937
530530604001,2018,47.2841047,-122.4834095
530530604002,2018,47.2783603,-122.4927333
530530604003,2018,47.2838055,-122.5015333
530530605001,2018,47.2799253,-122.4755925
530530605002,2018,47.2741344,-122.48413
530530605003,2018,47.2710792,-122.4786672
530530606001,2018,47.2733562,-122.4580971
530530606002,2018,47.2658661,-122.4619054
530530606003,2018,47.2624817,-122.4616517
530530606004,2018,47.258969,-122.4642795
530530607001,2018,47.2652713,-122.4730818
530530607002,2018,47.2602539,-122.4723203
530530607003,2018,47.2571658,-122.4771757
530530607004,2018,47.2615276,-122.4865732
530530607005,2018,47.2622138,-122.4811388
530530608001,2018,47.2739198,-122.4963734
530530608002,2018,47.2694014,-122.4966903
530530608003,2018,47.2639133,-122.4960638
530530608004,2018,47.2581529,-122.4963105
530530609031,2018,47.2863558,-122.5184081
530530609032,2018,47.2762759,-122.5194538
530530609033,2018,47.2853113,-122.5292794
530530609041,2018,47.2877756,-122.510255
530530609042,2018,47.283176,-122.50966
530530609043,2018,47.2760589,-122.5071593
530530609044,2018,47.27674,-122.5130202
530530609061,2018,47.2597026,-122.5101933
530530609062,2018,47.2672289,-122.509373
530530609071,2018,47.2610015,-122.5230999
530530609072,2018,47.2632682,-122.5190732
530530609073,2018,47.2620626,-122.5318251
530530609081,2018,47.2684684,-122.5248229
530530609082,2018,47.2708585,-122.5382626
530530610011,2018,47.2539545,-122.5350604
530530610012,2018,47.2469708,-122.54391
530530610013,2018,47.2525068,-122.5516799
530530610021,2018,47.2566378,-122.5269653
530530610022,2018,47.2481858,-122.5184018
530530610023,2018,47.2463086,-122.5316949
530530611001,2018,47.249098,-122.4861384
530530611002,2018,47.2527046,-122.4948439
530530611003,2018,47.2464977,-122.4925738
530530611004,2018,47.2411612,-122.4923232
530530611005,2018,47.25156,-122.5068288
530530612001,2018,47.2528856,-122.4692414
530530612002,2018,47.2467573,-122.4695519
530530612003,2018,47.2466467,-122.4785281
530530612004,2018,47.2528183,-122.4776194
530530613001,2018,47.2560509,-122.4577105
530530613002,2018,47.2507453,-122.4564049
530530613003,2018,47.2451459,-122.457798
530530613004,2018,47.2501754,-122.4631113
530530614001,2018,47.2526601,-122.4503881
530530614002,2018,47.2530618,-122.4459045
530530614003,2018,47.2466755,-122.4475643
530530615011,2018,47.2590031,-122.4496496
530530615012,2018,47.2618973,-122.4462353
530530615021,2018,47.2653458,-122.4483281
530530615022,2018,47.2626868,-122.4531188
530530616011,2018,47.2521148,-122.4398716
530530616012,2018,47.2574016,-122.4407716
530530616021,2018,47.2401451,-122.4377427
530530617001,2018,47.2411357,-122.4447877
530530617002,2018,47.2405487,-122.4515885
530530617003,2018,47.2387548,-122.4658886
530530617004,2018,47.2357026,-122.4493397
530530618001,2018,47.2266496,-122.4461463
530530618002,2018,47.2269201,-122.4573433
530530619001,2018,47.2304307,-122.4349255
530530619002,2018,47.225644,-122.4336153
530530620001,2018,47.2321576,-122.4176036
530530620002,2018,47.2255169,-122.4134255
530530620003,2018,47.2302209,-122.4242439
530530623001,2018,47.2199639,-122.4174542
530530623002,2018,47.2157258,-122.4176746
530530623003,2018,47.2117563,-122.416909
530530623004,2018,47.2080756,-122.4148207
530530624001,2018,47.2178951,-122.4299671
530530624002,2018,47.2092269,-122.4301937
530530624003,2018,47.2111158,-122.4382068
530530624004,2018,47.2191341,-122.4379573
530530625011,2018,47.2191531,-122.4588921
530530625012,2018,47.2178693,-122.4517958
530530625013,2018,47.218348,-122.4448648
530530625021,2018,47.2102027,-122.4565269
530530625022,2018,47.210053,-122.4464641
530530626001,2018,47.2140718,-122.4872087
530530626002,2018,47.2258412,-122.4665532
530530626003,2018,47.211121,-122.4676584
530530628011,2018,47.2317293,-122.4878897
530530628012,2018,47.2098504,-122.4998025
530530628013,2018,47.2219078,-122.4972305
530530628014,2018,47.2285937,-122.5019203
530530628021,2018,47.202595,-122.4975014
530530628022,2018,47.1909373,-122.4912931
530530628023,2018,47.1927675,-122.5012006
