Geo,Year,MixUseProp
530330104021,2018,0.0
530330104022,2018,0.0
530330104023,2018,0.0
530330104024,2018,0.0
530330105011,2018,0.601123595505618
530330105012,2018,0.010443864229765013
530330105013,2018,0.10256410256410256
530330105021,2018,0.25925925925925924
530330105022,2018,0.0
530330105023,2018,0.43356643356643354
530330105024,2018,0.6166666666666667
530330106011,2018,0.05947136563876652
530330106012,2018,0.07598039215686274
530330106013,2018,0.22959183673469388
530330106021,2018,0.05052631578947368
530330106022,2018,0.00667779632721202
530330106023,2018,0.057007125890736345
530330107011,2018,0.0
530330107012,2018,0.0
530330107013,2018,0.0
530330107021,2018,0.2397094430992736
530330107022,2018,0.17105263157894737
530330107023,2018,0.0
530330108001,2018,0.0
530330108002,2018,0.08333333333333333
530330108003,2018,0.01914580265095729
530330109001,2018,0.012987012987012988
530330109002,2018,0.06153846153846154
530330110011,2018,0.1523809523809524
530330110012,2018,0.0
530330110013,2018,0.38345864661654133
530330110021,2018,0.0
530330110022,2018,0.0
530330110023,2018,0.0
530330111011,2018,0.0
530330111012,2018,0.8013698630136986
530330111013,2018,0.0
530330111014,2018,0.0
530330111021,2018,0.0
530330111022,2018,0.0
530330111023,2018,0.0
530330111024,2018,0.14385964912280702
530330112001,2018,0.0
530330112002,2018,0.05714285714285714
530330112003,2018,0.0
530330113001,2018,0.0
530330113002,2018,0.0
530330113003,2018,0.050595238095238096
530330113004,2018,0.0
530330113005,2018,0.0
530330114011,2018,0.0
530330114012,2018,0.38461538461538464
530330114013,2018,0.0
530330114021,2018,0.2647058823529412
530330114022,2018,0.033426183844011144
530330114023,2018,0.0
530330115001,2018,0.0
530330115002,2018,0.0
530330115003,2018,0.04448398576512456
530330116011,2018,0.0
530330116012,2018,0.01468189233278956
530330116021,2018,0.031026252983293555
530330116022,2018,0.0
530330116023,2018,0.03389830508474576
530330117001,2018,0.0
530330117002,2018,0.0
530330117003,2018,0.0
530330117004,2018,0.0
530330118011,2018,0.0
530330118012,2018,0.0
530330118013,2018,0.12807881773399016
530330118021,2018,0.0
530330118022,2018,0.6226114649681529
530330118023,2018,0.0
530330119011,2018,0.06905370843989769
530330119012,2018,0.0
530330119013,2018,0.0
530330119021,2018,0.0
530330119022,2018,0.007874015748031496
530330119023,2018,0.0
530330120001,2018,0.0641025641025641
530330120002,2018,0.0
530330120003,2018,0.0
530330121001,2018,0.14938488576449913
530330121002,2018,0.0
530330201001,2018,0.3621867881548975
530330201002,2018,0.025943396226415096
530330201003,2018,0.00975609756097561
530330202001,2018,0.027237354085603113
530330202002,2018,0.3333333333333333
530330202003,2018,0.054279749478079335
530330202004,2018,0.04597701149425287
530330203011,2018,0.19248826291079812
530330203012,2018,0.48091603053435117
530330203021,2018,0.043689320388349516
530330203022,2018,0.6549295774647887
530330203023,2018,0.0
530330204011,2018,0.5480225988700564
530330204012,2018,0.0
530330204013,2018,0.039045553145336226
530330204021,2018,0.007075471698113208
530330204022,2018,0.20378151260504201
530330204023,2018,0.0
530330204024,2018,0.5566037735849056
530330205001,2018,0.32367972742759793
530330205002,2018,0.4697754749568221
530330205003,2018,0.05240174672489083
530330205004,2018,0.03404255319148936
530330205005,2018,0.05813953488372093
530330206001,2018,0.0
530330206002,2018,0.008264462809917356
530330206003,2018,0.004640371229698376
530330206004,2018,0.02531645569620253
530330207001,2018,0.10752688172043011
530330207002,2018,0.21201413427561838
530330207003,2018,0.02558139534883721
530330208001,2018,0.007731958762886598
530330208002,2018,0.003676470588235294
530330208003,2018,0.07448494453248812
530330209001,2018,0.5260545905707196
530330209002,2018,0.11190476190476191
530330209003,2018,0.03464203233256351
530330210001,2018,0.0
530330210002,2018,0.0
530330210003,2018,0.0
530330210004,2018,0.0
530330210005,2018,0.0
530330211001,2018,0.0
530330211002,2018,0.036613272311212815
530330211003,2018,0.20462046204620463
530330213001,2018,0.1274131274131274
530330213002,2018,0.08206686930091185
530330213003,2018,0.009876543209876543
530330214001,2018,0.0
530330214002,2018,0.0
530330214003,2018,0.0
530330215001,2018,0.0
530330215002,2018,0.0
530330215003,2018,0.0
530330215004,2018,0.0
530330216001,2018,0.0
530330216002,2018,0.6829652996845426
530330216003,2018,0.02040816326530612
530330216004,2018,0.02666666666666667
530330217011,2018,0.23404255319148937
530330217012,2018,0.0
530330217013,2018,0.0
530330217021,2018,0.5071174377224199
530330217022,2018,0.13333333333333333
530330217023,2018,0.6358543417366946
530330218021,2018,0.8637236084452975
530330218022,2018,0.0
530330218023,2018,0.1555977229601518
530330218024,2018,0.0
530330218031,2018,0.3108433734939759
530330218032,2018,0.1797752808988764
530330218033,2018,0.5584112149532711
530330218034,2018,0.13089005235602094
530330218041,2018,0.0
530330218042,2018,0.2912621359223301
530330218043,2018,0.04216867469879518
530330218044,2018,0.3386243386243386
530330219031,2018,0.6825396825396826
530330219032,2018,0.4970414201183432
530330219033,2018,0.0
530330219034,2018,0.09936575052854123
530330219041,2018,0.0074487895716946
530330219042,2018,0.06506849315068493
530330219043,2018,0.3594936708860759
530330219044,2018,0.0
530330219051,2018,0.7664907651715039
530330219052,2018,0.3524590163934426
530330219053,2018,0.4091954022988506
530330219054,2018,0.1810810810810811
530330219061,2018,0.42578125
530330219062,2018,0.16475972540045766
530330219063,2018,0.3508005822416303
530330220011,2018,0.277526395173454
530330220012,2018,0.6202830188679245
530330220013,2018,0.0
530330220031,2018,0.0
530330220032,2018,0.0
530330220033,2018,0.36519607843137253
530330220034,2018,0.0
530330220051,2018,0.3047619047619048
530330220052,2018,0.27
530330220053,2018,1.0
530330220054,2018,0.46866485013623976
530330220061,2018,0.3304794520547945
530330220062,2018,0.5215889464594128
530330220063,2018,0.9304347826086956
530330221011,2018,0.07909604519774012
530330221012,2018,0.18633540372670807
530330221013,2018,0.0
530330221014,2018,0.28841607565011823
530330221021,2018,0.183206106870229
530330221022,2018,0.21439509954058192
530330221023,2018,0.0
530330221024,2018,0.0
530330222011,2018,0.0
530330222012,2018,0.0
530330222013,2018,0.41123595505617977
530330222031,2018,0.0
530330222032,2018,0.0
530330222033,2018,0.4026974951830443
530330222034,2018,0.0
530330222041,2018,0.17889908256880735
530330222042,2018,0.17880794701986755
530330222043,2018,0.0
530330222051,2018,1.0
530330222052,2018,0.11678832116788321
530330222053,2018,0.4148936170212766
530330223001,2018,0.0
530330223002,2018,0.06378600823045268
530330224011,2018,0.04395604395604396
530330224012,2018,0.030737704918032786
530330224013,2018,0.0
530330224021,2018,0.5985130111524164
530330224022,2018,0.0
530330224023,2018,0.19555555555555557
530330225011,2018,0.0
530330225012,2018,0.15327102803738318
530330225013,2018,0.5695581014729951
530330225021,2018,0.8798988621997471
530330225022,2018,0.8804347826086957
530330225023,2018,0.6570605187319885
530330226031,2018,0.5818639798488665
530330226032,2018,0.0
530330226033,2018,0.33259911894273125
530330226034,2018,0.3173996175908222
530330226041,2018,0.1502808988764045
530330226042,2018,0.3143350604490501
530330226043,2018,0.0035587188612099642
530330226051,2018,1.0
530330226052,2018,0.2178517397881997
530330226053,2018,0.22465208747514911
530330226061,2018,0.0
530330226062,2018,0.9291521486643438
530330226063,2018,0.5464868701206529
530330226064,2018,0.0
530330227011,2018,0.6166666666666667
530330227012,2018,0.5761772853185596
530330227021,2018,0.2332657200811359
530330227022,2018,0.1925925925925926
530330227023,2018,0.0
530330227031,2018,0.0
530330227032,2018,0.0
530330228021,2018,0.0
530330228022,2018,0.30330882352941174
530330228023,2018,0.00904977375565611
530330228024,2018,0.743859649122807
530330228031,2018,0.0
530330228032,2018,0.0
530330228033,2018,0.0
530330228034,2018,0.42782969885773625
530330228041,2018,0.9140271493212669
530330228042,2018,1.0
530330228043,2018,0.8326771653543307
530330228051,2018,1.0
530330228052,2018,0.0
530330228053,2018,0.5333333333333333
530330229011,2018,0.0
530330229012,2018,0.0
530330229021,2018,0.0
530330229022,2018,0.0
530330229023,2018,0.7086614173228346
530330229024,2018,0.275049115913556
530330230001,2018,0.0
530330230002,2018,0.08085106382978724
530330230003,2018,0.0
530330230004,2018,0.0
530330231001,2018,0.0
530330231002,2018,0.0
530330231003,2018,0.0
530330232011,2018,0.0
530330232012,2018,0.5594594594594594
530330232013,2018,1.0
530330232014,2018,0.0
530330232021,2018,0.9467005076142132
530330232022,2018,0.04748603351955307
530330232023,2018,1.0
530330233001,2018,0.0
530330233002,2018,0.07142857142857142
530330233003,2018,0.0
530330233004,2018,0.0
530330234011,2018,0.24
530330234012,2018,0.41889483065953653
530330234013,2018,0.048458149779735685
530330234031,2018,0.2028985507246377
530330234032,2018,0.34811529933481156
530330234033,2018,0.055133079847908745
530330234041,2018,0.3041018387553041
530330234042,2018,0.0
530330235001,2018,0.0
530330235002,2018,0.18181818181818182
530330235003,2018,0.3136456211812627
530330236011,2018,0.5833333333333334
530330236012,2018,0.8285024154589372
530330236013,2018,0.05025125628140704
530330236031,2018,0.6153846153846154
530330236032,2018,0.17266187050359713
530330236033,2018,0.20967741935483872
530330236034,2018,0.0
530330236035,2018,0.0
530330236041,2018,0.6701030927835051
530330236042,2018,0.03409090909090909
530330236043,2018,0.46286701208981
530330236044,2018,0.16532258064516128
530330237011,2018,0.6745562130177515
530330237012,2018,0.15180265654648956
530330237013,2018,0.0
530330237021,2018,0.8488372093023255
530330237022,2018,0.0
530330238011,2018,0.5782122905027933
530330238012,2018,0.4071550255536627
530330238051,2018,0.9915254237288136
530330238052,2018,1.0
530330238061,2018,1.0
530330238062,2018,1.0
530330238063,2018,1.0
530330238071,2018,1.0
530330238072,2018,1.0
530330238073,2018,1.0
530330238081,2018,0.0
530330238082,2018,0.0
530330238083,2018,1.0
530330239011,2018,0.9615384615384616
530330239012,2018,0.0
530330239013,2018,0.0
530330239021,2018,0.0
530330239022,2018,0.49571734475374735
530330240011,2018,0.3480314960629921
530330240012,2018,0.0034782608695652175
530330240013,2018,0.3405994550408719
530330240021,2018,0.12065439672801637
530330240022,2018,0.6487985212569316
530330240023,2018,0.5054945054945055
530330241001,2018,0.0
530330241002,2018,0.0
530330241003,2018,0.0
530330242001,2018,0.0
530330242002,2018,0.0
530330243011,2018,0.9848993288590604
530330243012,2018,0.9330422125181951
530330243013,2018,0.14428857715430862
530330243021,2018,0.005484460694698354
530330243022,2018,0.2337962962962963
530330243023,2018,0.0
530330244001,2018,0.3791390728476821
530330244002,2018,0.0
530330245001,2018,0.0
530330245002,2018,0.0
530330245003,2018,0.0
530330246011,2018,0.0
530330246012,2018,0.0
530330246013,2018,0.0
530330246021,2018,0.0
530330246022,2018,0.0
530330247011,2018,0.19937694704049844
530330247012,2018,0.628498727735369
530330247013,2018,0.0
530330247031,2018,0.11764705882352941
530330247032,2018,0.0
530330247033,2018,0.0
530330247041,2018,0.0782608695652174
530330247042,2018,0.0
530330247043,2018,0.283495145631068
530330248001,2018,0.006779661016949152
530330248002,2018,0.1138353765323993
530330248003,2018,0.8369098712446352
530330249011,2018,0.0
530330249012,2018,0.0
530330249013,2018,0.0
530330249014,2018,0.0
530330249021,2018,0.0
530330249022,2018,0.0
530330249023,2018,0.1953125
530330249041,2018,0.0
530330249042,2018,0.0
530330249051,2018,0.0
530330249052,2018,0.17616033755274263
530330250011,2018,0.10561056105610561
530330250012,2018,0.21621621621621623
530330250013,2018,0.0
530330250014,2018,0.07874015748031496
530330250051,2018,0.10344827586206896
530330250052,2018,1.0
530330250053,2018,0.3343195266272189
530330250061,2018,0.3979416809605489
530330250062,2018,0.0
530330250063,2018,0.11363636363636363
530330250064,2018,0.4975609756097561
530330250071,2018,0.47785547785547783
530330250072,2018,0.0
530330250073,2018,0.1941747572815534
530330250081,2018,0.0
530330250082,2018,0.0
530330251011,2018,0.04736842105263158
530330251012,2018,0.375609756097561
530330251013,2018,0.0
530330251014,2018,0.11960784313725491
530330251031,2018,0.4192139737991266
530330251032,2018,0.0
530330251033,2018,0.0
530330251041,2018,0.0
530330251042,2018,0.0
530330251043,2018,0.0
530330252011,2018,0.0
530330252012,2018,0.5068259385665529
530330252013,2018,0.0
530330252021,2018,0.13494318181818182
530330252022,2018,0.16822429906542055
530330252023,2018,0.0
530330253021,2018,0.30711610486891383
530330253022,2018,0.8640483383685801
530330253023,2018,0.49828178694158076
530330253024,2018,0.11458333333333333
530330253031,2018,0.0375
530330253032,2018,0.0
530330253041,2018,0.07602339181286549
530330253042,2018,0.062146892655367235
530330254011,2018,0.18088737201365188
530330254012,2018,0.6739130434782609
530330254013,2018,0.0
530330254021,2018,0.23645320197044334
530330254022,2018,0.0
530330254023,2018,0.0
530330255001,2018,0.09727626459143969
530330255002,2018,0.06896551724137931
530330255003,2018,0.0
530330256011,2018,0.0
530330256012,2018,0.2102803738317757
530330256013,2018,0.0
530330256021,2018,0.05124450951683748
530330256022,2018,0.0
530330256023,2018,0.0
530330256024,2018,0.0
530330257021,2018,0.0
530330257022,2018,0.0
530330257023,2018,0.0
530330257031,2018,0.9402985074626866
530330257032,2018,0.621978021978022
530330257041,2018,0.39408866995073893
530330257042,2018,0.06116207951070336
530330258031,2018,0.0
530330258032,2018,0.35377358490566035
530330258033,2018,0.4662576687116564
530330258041,2018,0.0
530330258042,2018,0.0
530330258043,2018,0.03439153439153439
530330258051,2018,0.4944356120826709
530330258052,2018,0.13824057450628366
530330258053,2018,0.6806451612903226
530330258061,2018,0.0
530330258062,2018,0.0
530330258063,2018,0.0
530330260011,2018,0.0
530330260012,2018,0.0
530330260013,2018,0.0
530330260014,2018,0.0
530330260031,2018,0.0
530330260032,2018,0.7816091954022989
530330260033,2018,0.9850746268656716
530330260041,2018,0.0
530330260042,2018,0.22178988326848248
530330260043,2018,0.00936768149882904
530330261011,2018,0.35772357723577236
530330261012,2018,0.1745152354570637
530330261013,2018,0.03935185185185185
530330261021,2018,0.006269592476489028
530330261022,2018,0.0
530330261023,2018,0.14795918367346939
530330262001,2018,0.0
530330262002,2018,0.0
530330262003,2018,0.6213235294117647
530330262004,2018,0.729636048526863
530330263001,2018,0.0
530330263002,2018,0.0
530330264001,2018,0.0
530330264002,2018,0.4612794612794613
530330264003,2018,0.0
530330264004,2018,0.4807692307692308
530330265001,2018,0.0
530330265002,2018,0.004672897196261682
530330265003,2018,0.0
530330266001,2018,0.07079646017699115
530330266002,2018,0.10240963855421686
